columna,columna_1,"CUADRO 13 - Nacimientos por nivel educativo de la madre según departamento, municipio de residencia y grupo de edad de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
68.0,68720.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68720.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68720.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68720.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68720.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68720.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,68745 Simacota,Total,8,0,1,4,2,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,,De 15-19 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,,De 20-24 Años,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,,De 25-29 Años,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,,De 30-34 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,,De 35-39 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68745.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,68755 Socorro,Total,25,0,2,5,10,0,0,2,1,3,2,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,,De 15-19 Años,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,,De 20-24 Años,7,0,0,1,3,0,0,2,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,,De 25-29 Años,7,0,1,1,2,0,0,0,1,2,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,,De 30-34 Años,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,,De 35-39 Años,6,0,1,0,4,0,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,,De 45-49 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68755.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,68770 Suaita,Total,6,0,0,0,3,0,0,1,2,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,,De 25-29 Años,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,,De 30-34 Años,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,,De 35-39 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68770.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,68773 Sucre,Total,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,,De 25-29 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,,De 35-39 Años,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68773.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,68780 Suratá,Total,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,,De 15-19 Años,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68780.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,68820 Tona,Total,10,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,,De 15-19 Años,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,,De 25-29 Años,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,,De 35-39 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68820.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,68855 Valle de San José,Total,6,0,0,1,1,0,0,1,1,2,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,,De 25-29 Años,5,0,0,0,1,0,0,1,1,2,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,,De 30-34 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68855.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,68861 Vélez,Total,15,0,0,1,6,0,0,2,1,4,1,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,,De 20-24 Años,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,,De 25-29 Años,7,0,0,1,1,0,0,0,1,3,1,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,,De 30-34 Años,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,,De 35-39 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68861.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,68867 Vetas,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68867.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,68872 Villanueva,Total,6,0,0,1,3,0,0,0,1,1,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,,De 15-19 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,,De 25-29 Años,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68872.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,68895 Zapatoca,Total,11,0,2,1,3,2,0,3,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,,De 20-24 Años,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,,De 25-29 Años,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,,De 30-34 Años,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,,De 35-39 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,,De 40-44 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68895.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
68.0,68999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70000.0,70 Sucre,Total Dpto,Total,1050,0,75,267,389,68,7,78,25,95,0,1,0,2,43,2023,nacimientos,Cuadro13
70.0,70000.0,,,De 10-14 Años,13,0,3,9,0,1,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70000.0,,,De 15-19 Años,234,0,24,113,71,8,3,1,0,2,0,0,0,0,12,2023,nacimientos,Cuadro13
70.0,70000.0,,,De 20-24 Años,292,0,11,66,145,23,0,19,9,11,0,0,0,0,8,2023,nacimientos,Cuadro13
70.0,70000.0,,,De 25-29 Años,241,0,12,51,79,17,0,27,8,34,0,0,0,2,11,2023,nacimientos,Cuadro13
70.0,70000.0,,,De 30-34 Años,192,0,15,18,71,14,2,19,8,37,0,1,0,0,7,2023,nacimientos,Cuadro13
70.0,70000.0,,,De 35-39 Años,52,0,5,8,12,4,1,10,0,9,0,0,0,0,3,2023,nacimientos,Cuadro13
70.0,70000.0,,,De 40-44 Años,24,0,4,2,10,1,1,2,0,2,0,0,0,0,2,2023,nacimientos,Cuadro13
70.0,70000.0,,,De 45-49 Años,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70000.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70001.0,,70001 Sincelejo,Total,317,0,13,64,101,32,1,31,15,56,0,1,0,0,3,2023,nacimientos,Cuadro13
70.0,70001.0,,,De 10-14 Años,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70001.0,,,De 15-19 Años,52,0,4,22,20,6,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70001.0,,,De 20-24 Años,74,0,2,12,34,7,0,9,4,6,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70001.0,,,De 25-29 Años,83,0,1,18,18,9,0,9,7,20,0,0,0,0,1,2023,nacimientos,Cuadro13
70.0,70001.0,,,De 30-34 Años,74,0,3,2,23,10,1,7,4,23,0,1,0,0,0,2023,nacimientos,Cuadro13
70.0,70001.0,,,De 35-39 Años,24,0,2,6,3,0,0,6,0,6,0,0,0,0,1,2023,nacimientos,Cuadro13
70.0,70001.0,,,De 40-44 Años,5,0,1,0,2,0,0,0,0,1,0,0,0,0,1,2023,nacimientos,Cuadro13
70.0,70001.0,,,De 45-49 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70001.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70110.0,,70110 Buenavista,Total,10,0,0,3,3,1,0,0,0,1,0,0,0,0,2,2023,nacimientos,Cuadro13
70.0,70110.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70110.0,,,De 15-19 Años,5,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2023,nacimientos,Cuadro13
70.0,70110.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70110.0,,,De 25-29 Años,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70110.0,,,De 30-34 Años,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70110.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70110.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70110.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70110.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70110.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70124.0,,70124 Caimito,Total,16,0,2,4,8,0,0,0,1,0,0,0,0,0,1,2023,nacimientos,Cuadro13
70.0,70124.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70124.0,,,De 15-19 Años,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70124.0,,,De 20-24 Años,6,0,1,1,3,0,0,0,1,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70124.0,,,De 25-29 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70124.0,,,De 30-34 Años,5,0,1,0,3,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
70.0,70124.0,,,De 35-39 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70124.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70124.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70124.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70124.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,70204 Colosó,Total,10,0,0,2,7,1,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,,De 15-19 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,,De 20-24 Años,8,0,0,1,6,1,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,,De 30-34 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70204.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70215.0,,70215 Corozal,Total,59,0,1,8,27,1,0,4,0,6,0,0,0,0,12,2023,nacimientos,Cuadro13
70.0,70215.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70215.0,,,De 15-19 Años,11,0,1,4,3,0,0,0,0,0,0,0,0,0,3,2023,nacimientos,Cuadro13
70.0,70215.0,,,De 20-24 Años,18,0,0,3,8,1,0,1,0,1,0,0,0,0,4,2023,nacimientos,Cuadro13
70.0,70215.0,,,De 25-29 Años,11,0,0,1,5,0,0,1,0,2,0,0,0,0,2,2023,nacimientos,Cuadro13
70.0,70215.0,,,De 30-34 Años,15,0,0,0,8,0,0,1,0,3,0,0,0,0,3,2023,nacimientos,Cuadro13
70.0,70215.0,,,De 35-39 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70215.0,,,De 40-44 Años,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70215.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70215.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70215.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70221.0,,70221 Coveñas,Total,23,0,1,7,10,3,0,2,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70221.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70221.0,,,De 15-19 Años,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70221.0,,,De 20-24 Años,6,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70221.0,,,De 25-29 Años,7,0,0,1,3,2,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
70.0,70221.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
