columna,columna_1,"CUADRO 5 - Nacimientos por persona que atendió el parto según departamento, municipio de ocurrencia y sitio del parto",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,año,tipo,hoja_origen
15.0,15690.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15690.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15690.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15693.0,,15693 Santa Rosa de Viterbo,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15693.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15693.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15693.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15693.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15696.0,,15696 Santa Sofía,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15696.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15696.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15696.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15696.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15720.0,,15720 Sativanorte,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15720.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15720.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15720.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15720.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15723.0,,15723 Sativasur,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15723.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15723.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15723.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15723.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15740.0,,15740 Siachoque,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15740.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15740.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15740.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15740.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15753.0,,15753 Soatá,Total,31,31,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15753.0,,,Institución de Salud,31,31,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15753.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15753.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15753.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15755.0,,15755 Socotá,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15755.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15755.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15755.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15755.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15757.0,,15757 Socha,Total,1,0,0,0,0,1,0,0,2023,nacimientos,Cuadro5
15.0,15757.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15757.0,,,Domicilio,1,0,0,0,0,1,0,0,2023,nacimientos,Cuadro5
15.0,15757.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15757.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15759.0,,15759 Sogamoso,Total,162,162,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15759.0,,,Institución de Salud,162,162,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15759.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15759.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15759.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15761.0,,15761 Somondoco,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15761.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15761.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15761.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15761.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15762.0,,15762 Sora,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15762.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15762.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15762.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15762.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15763.0,,15763 Sotaquirá,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15763.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15763.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15763.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15763.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15764.0,,15764 Soracá,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15764.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15764.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15764.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15764.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15774.0,,15774 Susacón,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15774.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15774.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15774.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15774.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15776.0,,15776 Sutamarchán,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15776.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15776.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15776.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15776.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15778.0,,15778 Sutatenza,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15778.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15778.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15778.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15778.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15790.0,,15790 Tasco,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15790.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15790.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15790.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15790.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15798.0,,15798 Tenza,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15798.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15798.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15798.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15798.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15804.0,,15804 Tibaná,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15804.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15804.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15804.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15804.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15806.0,,15806 Tibasosa,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15806.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15806.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15806.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15806.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15808.0,,15808 Tinjacá,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15808.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15808.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15808.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15808.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15810.0,,15810 Tipacoque,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15810.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15810.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15810.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15810.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15814.0,,15814 Toca,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15814.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15814.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15814.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15814.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15816.0,,15816 Togüí,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15816.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15816.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15816.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15816.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15820.0,,15820 Tópaga,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15820.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15820.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15820.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15820.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15822.0,,15822 Tota,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15822.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15822.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15822.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15822.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15832.0,,15832 Tununguá,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15832.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15832.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15832.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15832.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15835.0,,15835 Turmequé,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15835.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15835.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15835.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15835.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15837.0,,15837 Tuta,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15837.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15837.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15837.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15837.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15839.0,,15839 Tutazá,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15839.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15839.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15839.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15839.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15842.0,,15842 Umbita,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15842.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15842.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15842.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15842.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15861.0,,15861 Ventaquemada,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15861.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15861.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15861.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15861.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15879.0,,15879 Viracachá,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15879.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15879.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15879.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15879.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15897.0,,15897 Zetaquira,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15897.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15897.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15897.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
15.0,15897.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17000.0,17 Caldas,Total Dpto,Total,602,594,1,0,1,4,2,0,2023,nacimientos,Cuadro5
17.0,17000.0,,,Institución de Salud,592,591,1,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17000.0,,,Domicilio,6,0,0,0,0,4,2,0,2023,nacimientos,Cuadro5
17.0,17000.0,,,Otro Sitio,4,3,0,0,1,0,0,0,2023,nacimientos,Cuadro5
17.0,17000.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17001.0,,17001 Manizales,Total,398,396,0,0,1,0,1,0,2023,nacimientos,Cuadro5
17.0,17001.0,,,Institución de Salud,396,396,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17001.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
17.0,17001.0,,,Otro Sitio,1,0,0,0,1,0,0,0,2023,nacimientos,Cuadro5
17.0,17001.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17013.0,,17013 Aguadas,Total,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17013.0,,,Institución de Salud,5,5,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17013.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17013.0,,,Otro Sitio,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17013.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17042.0,,17042 Anserma,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17042.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17042.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17042.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17042.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17050.0,,17050 Aranzazu,Total,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17050.0,,,Institución de Salud,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17050.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17050.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17050.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17088.0,,17088 Belalcázar,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17088.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17088.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17088.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17088.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17174.0,,17174 Chinchiná,Total,14,14,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17174.0,,,Institución de Salud,14,14,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17174.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17174.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17174.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17272.0,,17272 Filadelfia,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17272.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17272.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17272.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17272.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17380.0,,17380 La Dorada,Total,89,87,1,0,0,0,1,0,2023,nacimientos,Cuadro5
17.0,17380.0,,,Institución de Salud,88,87,1,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17380.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
17.0,17380.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17380.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17388.0,,17388 La Merced,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17388.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17388.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17388.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17388.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17433.0,,17433 Manzanares,Total,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17433.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17433.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17433.0,,,Otro Sitio,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17433.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17442.0,,17442 Marmato,Total,4,3,0,0,0,1,0,0,2023,nacimientos,Cuadro5
17.0,17442.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17442.0,,,Domicilio,1,0,0,0,0,1,0,0,2023,nacimientos,Cuadro5
17.0,17442.0,,,Otro Sitio,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17442.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17444.0,,17444 Marquetalia,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17444.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17444.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17444.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17444.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17446.0,,17446 Marulanda,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17446.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17446.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17446.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17446.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17486.0,,17486 Neira,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17486.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17486.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17486.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17486.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17495.0,,17495 Norcasia,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17495.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17495.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17495.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17495.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17513.0,,17513 Pácora,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17513.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17513.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17513.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17513.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17524.0,,17524 Palestina,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17524.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17524.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17524.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17524.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17541.0,,17541 Pensilvania,Total,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17541.0,,,Institución de Salud,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17541.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17541.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17541.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17614.0,,17614 Riosucio,Total,36,35,0,0,0,1,0,0,2023,nacimientos,Cuadro5
17.0,17614.0,,,Institución de Salud,35,35,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17614.0,,,Domicilio,1,0,0,0,0,1,0,0,2023,nacimientos,Cuadro5
17.0,17614.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17614.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
17.0,17616.0,,17616 Risaralda,Total,7,7,0,0,0,0,0,0,2023,nacimientos,Cuadro5
