columna,"CUADRO 12 - Defunciones por grupos de edad y sexo, según departamentos de residencia y grupos de causas de defunción  (Lista Colombia 105 para la tabulación de mortalidad)",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49,columna_50,columna_51,columna_52,columna_53,columna_54,columna_55,columna_56,columna_57,columna_58,columna_59,columna_60,columna_61,columna_62,columna_63,columna_64,columna_65,columna_66,columna_67,columna_68,columna_69,columna_70,columna_71,columna_72,columna_73,columna_74,columna_75,columna_76,columna_77,columna_78,columna_79,columna_80,columna_81,columna_82,columna_83,columna_84,columna_85,columna_86,columna_87,columna_88,columna_89,columna_90,columna_91,columna_92,columna_93,columna_94,columna_95,año,tipo,hoja_origen
23.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,26,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,2,0,1,1,0,0,2,0,0,2,0,0,2,0,1,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,070 Hemorragia gastrointestinal,35,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,1,3,0,4,6,0,4,3,0,1,1,0,0,1,0,1,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,071 Enfermedades de la piel y del tejido subcutáneo,44,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,4,0,1,4,0,4,6,0,4,6,0,0,2,0,0,2,0,0,2,0,0,0,0,2022,defunciones,Cuadro12
23.0,,072 Enfermedades del sistema osteomuscular y del tejido conjuntivo,68,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,3,0,0,4,0,1,4,0,1,3,0,0,0,0,1,4,0,1,7,0,3,4,0,1,5,0,4,4,0,0,2,0,4,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,073 Enfermedades glomerulares y tubulointersticiales,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,074 Insuficiencia renal,151,89,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,3,1,0,2,1,0,6,2,0,6,9,0,5,5,0,11,8,0,13,6,0,18,11,0,9,10,0,10,3,0,2,2,0,0,2,0,0,0,0,2022,defunciones,Cuadro12
23.0,,075 Todas las demás enfermedades del sistema urinario,110,49,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,3,1,0,4,4,0,6,6,0,5,9,0,3,4,0,8,14,0,6,12,0,8,6,0,2,1,0,1,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,076 Hiperplasia de la próstata,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,4,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,077 Trastornos de los órganos genitales,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,2,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,"078 Embarazo, parto y puerperio",26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,6,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,5,2,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,10,6,4,0,0,2,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",6,6,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,082 Trastornos respiratorios específicos del período perinatal,89,53,36,0,1,0,0,9,8,0,24,13,0,10,9,0,2,0,0,4,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,7,4,3,0,0,0,0,1,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,084 Infecciones específicas del período perinatal,58,25,33,0,0,0,0,3,4,0,13,10,0,7,16,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,085 Enterocolitis necrotizante del feto y del recién nacido,14,7,7,0,0,0,0,0,0,0,3,1,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,086 Todas las demás afecciones originadas en el período perinatal,27,16,11,0,0,0,0,2,1,0,10,4,0,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,087 Malformaciones congénitas del sistema circulatorio,46,25,21,0,0,0,0,1,1,0,6,11,0,9,2,0,0,0,0,6,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",45,29,16,0,1,0,0,2,1,0,3,2,0,3,6,0,0,0,0,9,1,0,0,0,0,0,0,0,1,1,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,"089 Signos, síntomas y afecciones mal definidas",54,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,2,0,1,1,0,1,0,0,4,3,0,5,3,0,2,2,0,3,2,0,1,0,0,2,2,0,0,3,0,2,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro12
23.0,,090 Accidentes de transporte de motor y secuelas,325,287,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,15,1,0,28,5,0,41,2,0,40,3,0,23,2,0,23,6,0,22,0,0,20,2,0,17,3,0,16,2,0,14,4,0,8,1,0,10,2,0,3,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,091 Otros accidentes de transporte terrestre,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,092 Los demás accidentes de transporte y los no especificados y secuelas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,093 Caídas,21,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,0,1,0,1,0,0,1,2,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,094 Accidentes por disparo de arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,095 Ahogamiento y sumersión accidentales,27,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,3,0,0,4,0,0,3,1,0,1,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,096 Otros accidentes que obstruyen la respiración,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro12
23.0,,"097 Exposición a la corriente eléctrica, radiación y temperatura y presión del aire ambientales extremas",15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,"098 Exposición al humo, fuego y llamas",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,"099 Envenenamiento accidental por, y exposición a sustancias nocivas",5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,100 Lesiones autoinfligidas intencionalmente (suicidios) y secuelas,56,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,4,0,1,1,0,6,1,0,3,1,0,2,0,0,3,1,0,4,0,0,4,1,0,2,1,0,5,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,101 Agresiones (homicidios) y secuelas,357,336,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,59,5,0,89,2,0,50,3,0,51,4,0,22,0,0,15,0,0,10,2,0,5,4,0,8,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,102 Eventos de intención no determinada y secuelas,49,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,1,0,4,0,0,5,0,0,3,1,0,1,0,0,3,0,0,3,1,0,3,1,0,0,1,0,2,1,0,1,1,0,3,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,103 Intervención legal y operaciones de guerra y secuelas,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,104 Contratiempos de la atención médico quirúrgica y secuelas,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
23.0,,105 Otros accidentes y secuelas,56,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,4,2,0,1,0,0,3,0,0,3,0,0,1,1,0,2,0,0,4,0,0,1,0,0,0,0,0,3,1,0,2,5,0,1,3,0,2,4,0,3,2,0,1,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,25 Cundinamarca,TOTAL,16883,9372,7511,0,14,8,0,20,11,0,51,24,0,38,27,0,0,0,0,53,39,0,22,10,0,19,9,0,31,24,0,19,17,0,39,27,0,96,41,0,228,64,0,225,65,0,196,76,0,202,93,0,211,120,0,235,169,0,305,231,0,453,299,0,679,405,0,833,559,0,982,602,0,1130,841,0,1279,1123,0,1080,1218,0,683,952,0,206,368,0,43,89,0,0,0,0,2022,defunciones,Cuadro12
25.0,,001 Enfermedades infecciosas intestinales,45,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,3,1,0,0,1,0,4,2,0,4,3,0,2,5,0,1,2,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,002 Tuberculosis y secuelas,51,37,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,7,1,0,3,2,0,8,1,0,2,1,0,7,3,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,003 Ciertas enfermedades transmitidas por vectores y rabia,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,004 Ciertas enfermedades inmunoprevenibles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,"005 Septicemia, excepto neonatal",51,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,2,4,0,4,1,0,5,5,0,4,0,0,4,0,0,3,1,0,3,5,0,2,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,006 Todas las demás enfermedades bacterianas,33,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,2,0,0,2,0,0,2,1,0,3,1,0,0,2,0,1,2,0,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,007 Sífilis y otras enfermedades venéreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,008 Hepatitis viral y secuelas,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,009 Enfermedad por el VIH (SIDA),58,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,7,2,0,7,2,0,6,2,0,4,1,0,9,0,0,0,1,0,3,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,010 Todas las demás enfermedades infecciosas y parasitarias,729,457,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,3,0,0,1,0,0,1,1,0,2,2,0,1,1,0,3,4,0,7,5,0,8,3,0,9,5,0,17,7,0,29,13,0,41,23,0,54,26,0,53,28,0,93,50,0,70,40,0,43,38,0,16,20,0,3,4,0,0,0,0,2022,defunciones,Cuadro12
25.0,,"011 Tumores malignos del labio, de la cavidad bucal y de la faringe",49,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,1,1,0,3,1,0,2,1,0,3,0,0,5,2,0,7,1,0,8,1,0,0,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,012 Tumor maligno del esófago,56,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,3,1,0,4,3,0,7,2,0,6,1,0,7,2,0,5,2,0,2,4,0,2,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro12
25.0,,013 Tumor maligno del estómago,346,223,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,4,6,0,7,4,0,9,5,0,11,13,0,15,13,0,19,9,0,24,5,0,34,16,0,38,12,0,30,10,0,15,12,0,12,8,0,2,4,0,2,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,"014 Tumor maligno del colon, de la unión rectosigmoidea, recto y ano",298,160,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,2,0,4,2,0,7,5,0,9,9,0,19,12,0,16,16,0,23,31,0,24,19,0,20,16,0,17,14,0,12,9,0,3,3,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,015 Tumor maligno del hígado,108,60,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,3,0,0,2,2,0,3,2,0,5,8,0,11,6,0,9,4,0,11,10,0,4,8,0,3,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,016 Tumor maligno de la vesícula biliar y de las vías biliares,64,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,1,0,2,2,0,2,10,0,1,7,0,3,3,0,4,5,0,4,5,0,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,017 Tumor maligno del páncreas,132,67,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,6,1,0,4,2,0,8,4,0,8,10,0,11,5,0,7,9,0,9,11,0,5,9,0,3,6,0,1,4,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,018 Todos los demás tumores malignos de los órganos digestivos y del peritoneo,30,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,3,1,0,2,3,0,6,1,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,019 Tumor maligno de la laringe,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
25.0,,"020 Tumor maligno de la tráquea, los bronquios y el pulmón",181,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,2,2,0,3,4,0,8,8,0,13,8,0,16,12,0,18,17,0,15,6,0,12,9,0,7,9,0,1,5,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro12
