columna,columna_1,"CUADRO 4  -  Defunciones por grupos de edad y sexo, según departamento, municipio y área de residencia",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49,columna_50,columna_51,columna_52,columna_53,columna_54,columna_55,columna_56,columna_57,columna_58,columna_59,columna_60,columna_61,columna_62,columna_63,columna_64,columna_65,columna_66,columna_67,columna_68,columna_69,columna_70,columna_71,columna_72,columna_73,columna_74,columna_75,columna_76,columna_77,columna_78,columna_79,columna_80,columna_81,columna_82,columna_83,columna_84,columna_85,columna_86,columna_87,columna_88,columna_89,columna_90,columna_91,columna_92,columna_93,columna_94,columna_95,columna_96,columna_97,año,tipo,hoja_origen
66.0,66001.0,,,Cabecera municipal,3687,1932,1755,0,0,4,0,8,1,0,3,12,0,2,3,0,0,0,0,5,3,0,0,1,0,1,4,0,3,0,0,5,3,0,1,5,0,21,10,0,47,9,0,52,7,0,46,26,0,44,22,0,44,35,0,42,36,0,72,52,0,105,78,0,140,124,0,202,136,0,230,164,0,240,201,0,222,252,0,190,253,0,145,185,0,49,92,0,13,37,0,0,0,0,2022,defunciones,Cuadro4
66.0,66001.0,,,Centro poblado,182,102,80,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,2,2,0,0,2,0,3,2,0,2,2,0,3,3,0,14,6,0,13,7,0,12,6,0,19,8,0,12,18,0,8,9,0,6,7,0,3,4,0,0,1,0,0,0,0,2022,defunciones,Cuadro4
66.0,66001.0,,,Rural disperso,246,147,99,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,6,0,0,5,0,0,2,6,0,0,0,0,4,2,0,0,3,0,5,2,0,6,9,0,8,5,0,10,6,0,18,10,0,23,11,0,20,17,0,21,10,0,8,10,0,2,3,0,1,2,0,0,0,0,2022,defunciones,Cuadro4
66.0,66001.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66045.0,,66045 Apía,TOTAL,94,53,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,4,0,4,6,0,4,2,0,4,3,0,5,5,0,13,5,0,9,7,0,5,2,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66045.0,,,Cabecera municipal,61,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,0,1,5,0,1,2,0,3,3,0,2,4,0,11,3,0,7,4,0,4,2,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66045.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66045.0,,,Rural disperso,31,19,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,3,1,0,3,0,0,0,0,0,3,1,0,2,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66045.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66075.0,,66075 Balboa,TOTAL,57,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,4,2,0,4,1,0,4,4,0,6,5,0,3,10,0,0,1,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66075.0,,,Cabecera municipal,24,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,1,2,0,2,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66075.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66075.0,,,Rural disperso,31,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,2,0,0,3,2,0,4,3,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66075.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66088.0,,66088 Belén de Umbría,TOTAL,168,105,63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,3,1,0,3,0,0,1,2,0,3,1,0,4,1,0,4,2,0,5,5,0,9,1,0,9,7,0,13,6,0,10,8,0,7,8,0,16,7,0,8,9,0,1,1,0,2,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66088.0,,,Cabecera municipal,83,54,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,0,0,5,0,0,5,4,0,8,4,0,2,5,0,6,3,0,9,4,0,4,5,0,0,0,0,2,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66088.0,,,Centro poblado,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66088.0,,,Rural disperso,75,46,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,0,1,0,2,0,0,3,1,0,3,1,0,2,4,0,4,1,0,3,3,0,4,0,0,7,2,0,1,5,0,6,3,0,4,4,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66088.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66170.0,,66170 Dosquebradas,TOTAL,1492,802,690,0,3,0,0,1,1,0,3,2,0,0,2,0,0,0,0,2,1,0,2,1,0,1,0,0,3,1,0,2,0,0,0,3,0,10,2,0,29,6,0,30,6,0,20,4,0,17,9,0,18,10,0,25,8,0,27,18,0,38,21,0,53,42,0,89,62,0,83,73,0,85,72,0,95,101,0,97,116,0,41,87,0,25,36,0,3,6,0,0,0,0,2022,defunciones,Cuadro4
66.0,66170.0,,,Cabecera municipal,1427,764,663,0,3,0,0,1,1,0,3,2,0,0,2,0,0,0,0,2,1,0,2,1,0,1,0,0,3,1,0,2,0,0,0,3,0,10,2,0,28,5,0,29,6,0,20,4,0,16,9,0,17,10,0,24,6,0,25,18,0,35,21,0,50,41,0,85,60,0,76,66,0,78,70,0,91,99,0,94,112,0,41,83,0,25,35,0,3,5,0,0,0,0,2022,defunciones,Cuadro4
66.0,66170.0,,,Centro poblado,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66170.0,,,Rural disperso,56,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,1,0,0,2,1,0,4,2,0,7,5,0,6,2,0,4,2,0,3,3,0,0,4,0,0,1,0,0,1,0,0,0,0,2022,defunciones,Cuadro4
66.0,66170.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66318.0,,66318 Guática,TOTAL,91,52,39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3,1,0,4,2,0,1,1,0,7,6,0,8,5,0,7,9,0,8,7,0,3,2,0,3,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66318.0,,,Cabecera municipal,34,20,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,2,0,4,2,0,3,4,0,3,2,0,2,0,0,2,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66318.0,,,Centro poblado,16,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,1,0,0,1,0,1,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66318.0,,,Rural disperso,41,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,3,3,0,4,2,0,3,3,0,5,3,0,1,1,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66318.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66383.0,,66383 La Celia,TOTAL,48,30,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,1,0,3,1,0,4,2,0,1,2,0,1,1,0,3,2,0,3,3,0,3,3,0,3,2,0,2,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66383.0,,,Cabecera municipal,22,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,2,1,0,0,1,0,1,0,0,0,1,0,2,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66383.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66383.0,,,Rural disperso,25,16,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,1,0,0,1,0,3,1,0,1,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66383.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66400.0,,66400 La Virginia,TOTAL,266,142,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7,3,0,1,2,0,4,1,0,4,1,0,4,2,0,7,5,0,3,3,0,8,5,0,11,6,0,17,7,0,13,10,0,17,22,0,22,17,0,8,17,0,11,13,0,3,6,0,1,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66400.0,,,Cabecera municipal,236,126,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7,3,0,1,2,0,2,1,0,3,1,0,3,2,0,6,5,0,3,2,0,7,4,0,9,5,0,16,6,0,13,9,0,17,20,0,18,13,0,6,16,0,10,11,0,3,6,0,1,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66400.0,,,Centro poblado,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66400.0,,,Rural disperso,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,1,0,0,1,0,0,2,0,4,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66400.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66440.0,,66440 Marsella,TOTAL,143,84,59,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,1,0,6,3,0,6,4,0,9,4,0,17,6,0,12,7,0,5,10,0,9,12,0,5,6,0,3,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66440.0,,,Cabecera municipal,92,51,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,6,1,0,5,4,0,5,3,0,8,6,0,8,6,0,4,7,0,5,6,0,3,5,0,2,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66440.0,,,Centro poblado,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66440.0,,,Rural disperso,46,29,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,4,1,0,7,0,0,4,1,0,0,3,0,4,6,0,2,1,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66440.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66456.0,,66456 Mistrató,TOTAL,91,64,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,3,0,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,2,1,0,3,3,0,7,1,0,9,2,0,9,3,0,7,3,0,4,6,0,4,1,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66456.0,,,Cabecera municipal,35,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,0,0,5,1,0,4,1,0,1,2,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66456.0,,,Centro poblado,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66456.0,,,Rural disperso,51,37,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,3,1,0,3,1,0,4,2,0,5,1,0,4,3,0,3,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66456.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66572.0,,66572 Pueblo Rico,TOTAL,101,57,44,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,4,5,0,3,1,0,4,5,0,2,2,0,0,2,0,2,1,0,3,2,0,5,0,0,1,1,0,2,2,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,4,1,0,4,2,0,8,4,0,4,0,0,5,3,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66572.0,,,Cabecera municipal,27,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,2,0,0,1,0,0,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66572.0,,,Centro poblado,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66572.0,,,Rural disperso,64,34,30,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,4,3,0,3,1,0,4,3,0,1,1,0,0,1,0,1,1,0,0,2,0,2,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0,1,0,6,3,0,2,0,0,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66572.0,,,Sin información,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66594.0,,66594 Quinchía,TOTAL,200,111,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,2,1,0,3,0,0,3,0,0,2,2,0,2,2,0,4,3,0,5,2,0,5,8,0,9,10,0,14,8,0,11,13,0,19,13,0,15,9,0,10,8,0,1,6,0,1,1,0,0,0,0,2022,defunciones,Cuadro4
66.0,66594.0,,,Cabecera municipal,64,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,2,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,3,0,2,4,0,2,3,0,2,6,0,7,5,0,4,4,0,3,0,0,0,3,0,1,1,0,0,0,0,2022,defunciones,Cuadro4
66.0,66594.0,,,Centro poblado,26,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,3,2,0,4,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66594.0,,,Rural disperso,110,63,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,1,0,3,0,0,5,2,0,2,4,0,4,6,0,11,5,0,6,5,0,8,6,0,10,4,0,5,8,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66594.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
66.0,66682.0,,66682 Santa Rosa de Cabal,TOTAL,609,326,283,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,2,1,0,6,3,0,6,2,0,8,2,0,7,3,0,9,4,0,3,0,0,7,7,0,17,11,0,23,15,0,35,29,0,36,32,0,36,29,0,46,47,0,40,37,0,26,37,0,11,9,0,3,5,0,0,0,0,2022,defunciones,Cuadro4
