columna,columna_1,"CUADRO 3 - Defunciones por grupos de edad y sexo, según departamento, municipio y área donde ocurrió la defunción",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,año,tipo,hoja_origen
70.0,70230.0,,,Cabecera municipal,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70230.0,,,Centro poblado,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70230.0,,,Rural disperso,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70230.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70233.0,,70233 El Roble,TOTAL,27,17,10,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,0,9,3,0,2,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70233.0,,,Cabecera municipal,11,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,4,1,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70233.0,,,Centro poblado,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70233.0,,,Rural disperso,6,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70233.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70235.0,,70235 Galeras,TOTAL,61,41,20,0,0,1,0,0,0,0,0,0,0,4,2,0,6,1,0,19,7,0,12,8,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70235.0,,,Cabecera municipal,32,21,11,0,0,1,0,0,0,0,0,0,0,3,1,0,3,1,0,10,3,0,5,4,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70235.0,,,Centro poblado,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70235.0,,,Rural disperso,18,13,5,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,6,2,0,3,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70235.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70265.0,,70265 Guaranda,TOTAL,65,40,25,0,0,1,0,1,0,0,1,0,0,6,4,0,3,6,0,23,10,0,5,4,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70265.0,,,Cabecera municipal,46,27,19,0,0,1,0,1,0,0,1,0,0,5,3,0,0,4,0,15,9,0,4,2,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70265.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70265.0,,,Rural disperso,17,12,5,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,7,0,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70265.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70400.0,,70400 La Unión,TOTAL,44,22,22,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0,10,9,0,8,9,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70400.0,,,Cabecera municipal,27,10,17,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,8,0,6,7,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70400.0,,,Centro poblado,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70400.0,,,Rural disperso,15,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,1,0,2,2,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70400.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70418.0,,70418 Los Palmitos,TOTAL,47,26,21,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,13,10,0,5,10,0,1,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70418.0,,,Cabecera municipal,32,21,11,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,9,7,0,5,4,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70418.0,,,Centro poblado,11,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,4,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70418.0,,,Rural disperso,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70418.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70429.0,,70429 Majagual,TOTAL,81,50,31,0,1,0,0,0,0,0,0,0,0,11,3,0,7,4,0,20,15,0,10,8,0,1,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70429.0,,,Cabecera municipal,40,27,13,0,1,0,0,0,0,0,0,0,0,6,2,0,3,2,0,13,5,0,4,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70429.0,,,Centro poblado,14,8,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,3,4,0,1,1,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70429.0,,,Rural disperso,27,15,12,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,0,4,6,0,5,3,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70429.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70473.0,,70473 Morroa,TOTAL,37,24,13,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,12,8,0,5,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70473.0,,,Cabecera municipal,24,15,9,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,9,4,0,2,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70473.0,,,Centro poblado,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70473.0,,,Rural disperso,7,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70473.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70508.0,,70508 Ovejas,TOTAL,68,38,30,0,0,0,0,0,0,0,0,0,0,3,1,0,8,3,0,18,10,0,7,13,0,2,3,0,0,0,0,2022,defunciones,Cuadro3
70.0,70508.0,,,Cabecera municipal,45,23,22,0,0,0,0,0,0,0,0,0,0,1,1,0,5,3,0,11,6,0,5,9,0,1,3,0,0,0,0,2022,defunciones,Cuadro3
70.0,70508.0,,,Centro poblado,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,0,2,4,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70508.0,,,Rural disperso,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70508.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70523.0,,70523 Palmito,TOTAL,26,15,11,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,8,4,0,3,4,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70523.0,,,Cabecera municipal,12,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,3,0,2,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70523.0,,,Centro poblado,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70523.0,,,Rural disperso,7,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70523.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70670.0,,70670 Sampués,TOTAL,89,51,38,0,0,0,0,0,0,0,0,0,0,13,2,0,10,4,0,10,16,0,16,16,0,2,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70670.0,,,Cabecera municipal,54,30,24,0,0,0,0,0,0,0,0,0,0,10,1,0,7,2,0,5,10,0,7,11,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70670.0,,,Centro poblado,27,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,6,0,5,5,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70670.0,,,Rural disperso,8,7,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70670.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70678.0,,70678 San Benito Abad,TOTAL,58,32,26,0,0,1,0,0,0,0,0,0,0,10,0,0,6,5,0,8,5,0,7,10,0,1,5,0,0,0,0,2022,defunciones,Cuadro3
70.0,70678.0,,,Cabecera municipal,32,19,13,0,0,1,0,0,0,0,0,0,0,3,0,0,5,2,0,7,1,0,4,6,0,0,3,0,0,0,0,2022,defunciones,Cuadro3
70.0,70678.0,,,Centro poblado,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,2,0,1,2,0,0,0,0,2022,defunciones,Cuadro3
70.0,70678.0,,,Rural disperso,15,9,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,3,0,2,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70678.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70702.0,,70702 San Juan de Betulia,TOTAL,40,24,16,0,0,0,0,0,0,0,0,0,0,2,1,0,4,4,0,6,5,0,12,4,0,0,2,0,0,0,0,2022,defunciones,Cuadro3
70.0,70702.0,,,Cabecera municipal,26,14,12,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,3,3,0,8,4,0,0,2,0,0,0,0,2022,defunciones,Cuadro3
70.0,70702.0,,,Centro poblado,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,3,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70702.0,,,Rural disperso,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70702.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70708.0,,70708 San Marcos,TOTAL,199,122,77,0,3,2,0,1,2,0,1,1,0,28,4,0,20,15,0,36,27,0,32,25,0,1,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70708.0,,,Cabecera municipal,158,90,68,0,3,2,0,0,2,0,0,1,0,17,2,0,14,14,0,30,25,0,25,21,0,1,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70708.0,,,Centro poblado,12,7,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,1,0,2,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70708.0,,,Rural disperso,28,24,4,0,0,0,0,1,0,0,1,0,0,10,1,0,4,0,0,4,1,0,4,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70708.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70713.0,,70713 San Onofre,TOTAL,135,78,57,0,2,1,0,0,1,0,1,2,0,20,4,0,10,6,0,25,25,0,19,16,0,1,2,0,0,0,0,2022,defunciones,Cuadro3
70.0,70713.0,,,Cabecera municipal,62,33,29,0,1,1,0,0,0,0,0,1,0,6,3,0,4,4,0,14,10,0,8,9,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70713.0,,,Centro poblado,52,31,21,0,0,0,0,0,1,0,0,0,0,5,0,0,5,1,0,9,11,0,11,7,0,1,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70713.0,,,Rural disperso,21,14,7,0,1,0,0,0,0,0,1,1,0,9,1,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70713.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70717.0,,70717 San Pedro,TOTAL,56,32,24,0,0,0,0,0,0,0,0,0,0,5,2,0,2,4,0,15,5,0,9,12,0,1,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70717.0,,,Cabecera municipal,44,23,21,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,0,11,4,0,7,12,0,1,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70717.0,,,Centro poblado,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70717.0,,,Rural disperso,7,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70717.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70742.0,,70742 San Luis de Sincé,TOTAL,98,59,39,0,1,0,0,0,0,0,0,0,0,4,1,0,10,3,0,29,10,0,15,24,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70742.0,,,Cabecera municipal,84,49,35,0,1,0,0,0,0,0,0,0,0,4,0,0,9,3,0,24,10,0,11,21,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70742.0,,,Centro poblado,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70742.0,,,Rural disperso,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70742.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70771.0,,70771 Sucre,TOTAL,39,25,14,0,1,1,0,0,0,0,0,0,0,3,0,0,5,1,0,9,7,0,7,5,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70771.0,,,Cabecera municipal,19,11,8,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,4,3,0,3,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70771.0,,,Centro poblado,18,12,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,4,0,3,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70771.0,,,Rural disperso,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70771.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70820.0,,70820 Santiago de Tolú,TOTAL,71,39,32,0,0,0,0,0,1,0,0,2,0,9,3,0,7,5,0,16,10,0,7,10,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70820.0,,,Cabecera municipal,57,30,27,0,0,0,0,0,1,0,0,2,0,8,2,0,6,5,0,12,8,0,4,8,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70820.0,,,Centro poblado,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70820.0,,,Rural disperso,7,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70820.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70823.0,,70823 San José de Toluviejo,TOTAL,51,31,20,0,0,0,0,1,0,0,3,1,0,4,1,0,3,4,0,13,7,0,7,4,0,0,3,0,0,0,0,2022,defunciones,Cuadro3
70.0,70823.0,,,Cabecera municipal,21,9,12,0,0,0,0,1,0,0,2,1,0,3,1,0,0,2,0,1,4,0,2,3,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
70.0,70823.0,,,Centro poblado,27,19,8,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,11,3,0,5,1,0,0,2,0,0,0,0,2022,defunciones,Cuadro3
70.0,70823.0,,,Rural disperso,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70823.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70999.0,,Sin Información,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
70.0,70999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73000.0,73 Tolima,Total Dpto,TOTAL,9553,5440,4113,0,65,57,0,22,13,0,28,20,0,742,223,0,910,554,0,2432,1765,0,1207,1408,0,34,73,0,0,0,0,2022,defunciones,Cuadro3
73.0,73000.0,,,Cabecera municipal,8136,4475,3661,0,56,49,0,15,10,0,23,15,0,517,181,0,737,502,0,2082,1604,0,1022,1237,0,23,63,0,0,0,0,2022,defunciones,Cuadro3
73.0,73000.0,,,Centro poblado,221,145,76,0,1,1,0,1,1,0,0,0,0,19,4,0,27,6,0,66,27,0,30,34,0,1,3,0,0,0,0,2022,defunciones,Cuadro3
73.0,73000.0,,,Rural disperso,1169,800,369,0,7,6,0,6,2,0,5,5,0,200,38,0,144,45,0,280,133,0,149,133,0,9,7,0,0,0,0,2022,defunciones,Cuadro3
73.0,73000.0,,,Sin información,27,20,7,0,1,1,0,0,0,0,0,0,0,6,0,0,2,1,0,4,1,0,6,4,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73001.0,,73001 Ibagué,TOTAL,5022,2715,2307,0,42,35,0,8,7,0,14,9,0,292,129,0,483,330,0,1276,1019,0,587,745,0,13,33,0,0,0,0,2022,defunciones,Cuadro3
73.0,73001.0,,,Cabecera municipal,4923,2635,2288,0,42,33,0,6,7,0,14,9,0,266,124,0,470,326,0,1248,1016,0,576,740,0,13,33,0,0,0,0,2022,defunciones,Cuadro3
73.0,73001.0,,,Centro poblado,24,20,4,0,0,0,0,1,0,0,0,0,0,5,1,0,2,1,0,8,1,0,4,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73001.0,,,Rural disperso,75,60,15,0,0,2,0,1,0,0,0,0,0,21,4,0,11,3,0,20,2,0,7,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73024.0,,73024 Alpujarra,TOTAL,17,10,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,3,0,5,3,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
73.0,73024.0,,,Cabecera municipal,12,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,5,2,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
73.0,73024.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73024.0,,,Rural disperso,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73024.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73026.0,,73026 Alvarado,TOTAL,36,22,14,0,0,0,0,0,1,0,0,1,0,5,2,0,6,0,0,9,2,0,2,7,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
73.0,73026.0,,,Cabecera municipal,18,13,5,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,7,1,0,1,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73026.0,,,Centro poblado,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
73.0,73026.0,,,Rural disperso,14,8,6,0,0,0,0,0,1,0,0,1,0,2,1,0,3,0,0,2,0,0,1,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73026.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73030.0,,73030 Ambalema,TOTAL,41,30,11,0,0,0,0,0,0,0,0,0,0,10,0,0,6,1,0,10,4,0,3,6,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73030.0,,,Cabecera municipal,38,27,11,0,0,0,0,0,0,0,0,0,0,8,0,0,6,1,0,10,4,0,2,6,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73030.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73030.0,,,Rural disperso,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73030.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73043.0,,73043 Anzoátegui,TOTAL,29,19,10,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,7,5,0,2,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
73.0,73043.0,,,Cabecera municipal,8,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73043.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73043.0,,,Rural disperso,21,15,6,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,4,2,0,2,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
73.0,73043.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73055.0,,73055 Armero,TOTAL,62,37,25,0,0,1,0,0,0,0,0,0,0,3,1,0,7,4,0,19,14,0,8,4,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
73.0,73055.0,,,Cabecera municipal,50,32,18,0,0,1,0,0,0,0,0,0,0,3,0,0,6,2,0,17,10,0,6,4,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
73.0,73055.0,,,Centro poblado,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73055.0,,,Rural disperso,7,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73055.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73067.0,,73067 Ataco,TOTAL,73,40,33,0,0,0,0,1,0,0,0,2,0,3,5,0,11,3,0,17,13,0,8,10,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73067.0,,,Cabecera municipal,25,10,15,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,4,4,0,5,6,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
73.0,73067.0,,,Centro poblado,9,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,2,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
