columna,"CUADRO 14 - Defunciones de menores de un año por grupos de edad y sexo, según departamento de residencia y grupo de edad de la madre",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,año,tipo,hoja_origen
95.0,,15 - 19 años,4,4,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
95.0,,20 - 24 años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro14
95.0,,25 - 29 años,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro14
95.0,,30 - 34 años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro14
95.0,,35 - 39 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
95.0,,40 - 44 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
95.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
95.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
95.0,,Edad desconocida,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
97.0,97 Vaupés,TOTAL,20,12,8,0,0,0,0,2,1,0,1,3,0,5,0,0,0,0,0,3,3,0,1,1,0,2022,defunciones,Cuadro14
97.0,,10 - 14 años,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
97.0,,15 - 19 años,3,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,defunciones,Cuadro14
97.0,,20 - 24 años,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2022,defunciones,Cuadro14
97.0,,25 - 29 años,4,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
97.0,,30 - 34 años,6,4,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,2022,defunciones,Cuadro14
97.0,,35 - 39 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
97.0,,40 - 44 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
97.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
97.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
97.0,,Edad desconocida,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro14
99.0,99 Vichada,TOTAL,33,19,14,0,0,0,0,0,2,0,4,3,0,2,2,0,0,0,0,9,6,0,4,1,0,2022,defunciones,Cuadro14
99.0,,10 - 14 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
99.0,,15 - 19 años,7,4,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2022,defunciones,Cuadro14
99.0,,20 - 24 años,11,8,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,3,2,0,2,0,0,2022,defunciones,Cuadro14
99.0,,25 - 29 años,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2022,defunciones,Cuadro14
99.0,,30 - 34 años,8,4,4,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,1,1,0,2022,defunciones,Cuadro14
99.0,,35 - 39 años,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
99.0,,40 - 44 años,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
99.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
99.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
99.0,,Edad desconocida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
75.0,Extranjero,TOTAL,65,38,27,0,3,0,0,4,4,0,6,5,0,8,3,0,0,0,0,12,8,0,5,7,0,2022,defunciones,Cuadro14
75.0,,10 - 14 años,3,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
75.0,,15 - 19 años,13,8,5,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,3,2,0,0,1,0,2022,defunciones,Cuadro14
75.0,,20 - 24 años,18,10,8,0,1,0,0,1,1,0,1,2,0,3,1,0,0,0,0,2,2,0,2,2,0,2022,defunciones,Cuadro14
75.0,,25 - 29 años,15,8,7,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,2,3,0,1,2,0,2022,defunciones,Cuadro14
75.0,,30 - 34 años,8,5,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,1,1,0,2022,defunciones,Cuadro14
75.0,,35 - 39 años,4,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2022,defunciones,Cuadro14
75.0,,40 - 44 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
75.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
75.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
75.0,,Edad desconocida,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2022,defunciones,Cuadro14
1.0,Sin Información,TOTAL,75,42,31,2,1,3,0,1,0,0,10,5,1,3,4,0,0,0,0,12,11,1,15,8,0,2022,defunciones,Cuadro14
1.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
1.0,,15 - 19 años,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
1.0,,20 - 24 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,defunciones,Cuadro14
1.0,,25 - 29 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
1.0,,30 - 34 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
1.0,,35 - 39 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
1.0,,40 - 44 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
1.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
1.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
1.0,,Edad desconocida,73,41,30,2,0,3,0,1,0,0,10,5,1,3,4,0,0,0,0,12,11,1,15,7,0,2022,defunciones,Cuadro14
,Fuente: DANE - Estadísticas Vitales,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,defunciones,Cuadro14
,Fecha de actualización: 21 de diciembre de 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,defunciones,Cuadro14
