,Departamento de ocurrencia | Grupos de causas de defunción (lista colombia 105 para la tabulación de mortalidad),,Total,Total,,,Menor 1 hora,,,De 1 a 23 horas,,,De 1 a 6 días,,,De 7 a 27 dias,,,De 28 a 29 días,,,De 1 a 5 meses,,,De 6 a 11 meses,,,De 1 año,,,De 2 a 4 años,,,De 5 a 9 años,,,De 10 a 14 años,,,De 15 a 19 años,,,De 20 a 24 años,,,De 25 a 29 años,,,De 30 a 34 años,,,De 35 a 39 años,,,De 40 a 44 años,,,De 45 a 49 años,,,De 50 a 54 años,,,De 55 a 59 años,,,De 60 a 64 años,,,De 65 a 69 años,,,De 70 a 74 años,,,De 75 a 79 años,,,De 80 a 84 años,,,De 85 a 89 años,,,De 90 a 94 años,,,De 95 a 99 años,,,De 100 años y más,,,Edad desconocida,,,2022,defunciones,Cuadro11
,,,,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,2022,defunciones,Cuadro11
13.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,469,267,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,2,0,1,3,0,3,3,0,4,2,0,15,9,0,19,7,0,24,13,0,42,21,0,56,40,0,45,43,0,37,32,0,8,15,0,7,9,0,0,0,0,2022,defunciones,Cuadro11
13.0,,061 Enfermedades del pulmón debidas a agentes externos,44,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,1,9,0,2,2,0,2,4,0,4,5,0,0,5,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,062 Todas las demás enfermedades del sistema respiratorio,183,106,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,3,1,0,2,0,0,2,1,0,3,0,0,1,1,0,4,4,0,7,4,0,5,4,0,4,7,0,14,8,0,8,6,0,13,11,0,7,8,0,12,11,0,6,4,0,1,2,0,0,0,0,2022,defunciones,Cuadro11
13.0,,063 Ulcera,27,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,3,1,0,3,0,0,1,1,0,2,0,0,2,1,0,2,1,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",74,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,1,0,2,1,0,2,2,0,7,3,0,6,5,0,5,9,0,4,5,0,3,3,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,066 Enfermedades del hígado,98,68,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,3,2,0,5,1,0,5,1,0,7,2,0,10,3,0,5,7,0,9,2,0,10,4,0,5,2,0,3,3,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",65,27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,2,0,1,2,0,2,2,0,2,0,0,1,2,0,4,5,0,5,1,0,2,3,0,0,4,0,3,4,0,2,4,0,0,3,0,0,4,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",38,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1,0,0,2,0,2,0,0,0,1,0,2,2,0,2,1,0,1,3,0,2,7,0,1,2,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,58,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,2,2,0,5,3,0,1,3,0,2,1,0,3,3,0,6,2,0,6,3,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,070 Hemorragia gastrointestinal,52,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,2,1,0,2,0,0,3,2,0,3,1,0,3,5,0,4,4,0,7,2,0,1,2,0,0,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,071 Enfermedades de la piel y del tejido subcutáneo,125,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,5,4,0,5,5,0,4,5,0,8,5,0,7,5,0,7,7,0,5,15,0,4,19,0,0,2,0,2,2,0,0,0,0,2022,defunciones,Cuadro11
13.0,,072 Enfermedades del sistema osteomuscular y del tejido conjuntivo,65,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,2,4,0,1,1,0,3,2,0,1,1,0,1,3,0,1,3,0,1,2,0,2,2,0,0,2,0,1,5,0,2,7,0,1,3,0,1,1,0,1,4,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro11
13.0,,073 Enfermedades glomerulares y tubulointersticiales,25,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2,4,0,2,1,0,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,074 Insuficiencia renal,139,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2,0,0,2,3,0,4,2,0,2,1,0,4,0,0,7,5,0,8,10,0,7,5,0,10,13,0,13,10,0,9,8,0,1,5,0,1,1,0,0,0,0,2022,defunciones,Cuadro11
13.0,,075 Todas las demás enfermedades del sistema urinario,117,55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,2,3,0,1,0,0,2,2,0,2,4,0,2,2,0,7,5,0,8,12,0,9,6,0,11,10,0,7,10,0,0,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,076 Hiperplasia de la próstata,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,077 Trastornos de los órganos genitales,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,"078 Embarazo, parto y puerperio",27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,4,0,0,3,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,12,8,4,0,1,0,0,3,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,9,7,2,0,0,0,0,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",8,6,2,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,082 Trastornos respiratorios específicos del período perinatal,98,60,38,0,2,1,0,9,10,0,26,14,0,14,9,0,0,0,0,8,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,12,7,5,0,0,0,0,1,0,0,2,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,084 Infecciones específicas del período perinatal,68,38,30,0,0,0,0,6,3,0,16,7,0,12,19,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,085 Enterocolitis necrotizante del feto y del recién nacido,8,5,3,0,0,0,0,0,0,0,2,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,086 Todas las demás afecciones originadas en el período perinatal,20,12,8,0,1,1,0,1,1,0,6,3,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,087 Malformaciones congénitas del sistema circulatorio,59,32,27,0,0,0,0,2,1,0,10,12,0,9,3,0,0,0,0,6,6,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",41,19,22,0,1,0,0,5,3,0,4,3,0,4,4,0,0,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,"089 Signos, síntomas y afecciones mal definidas",276,177,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,6,1,0,3,1,0,6,0,0,5,0,0,7,2,0,6,0,0,3,2,0,2,1,0,3,4,0,18,6,0,9,6,0,15,5,0,11,6,0,29,9,0,18,18,0,19,22,0,11,9,0,2,2,0,0,0,0,2022,defunciones,Cuadro11
13.0,,090 Accidentes de transporte de motor y secuelas,289,242,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,12,2,0,38,7,0,37,4,0,21,4,0,23,7,0,21,4,0,15,3,0,11,3,0,17,1,0,12,1,0,13,4,0,10,4,0,5,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,091 Otros accidentes de transporte terrestre,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,092 Los demás accidentes de transporte y los no especificados y secuelas,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,093 Caídas,27,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,094 Accidentes por disparo de arma de fuego,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,095 Ahogamiento y sumersión accidentales,53,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,3,2,0,6,1,0,7,2,0,4,0,0,1,1,0,2,0,0,2,1,0,4,1,0,3,0,0,1,0,0,2,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,096 Otros accidentes que obstruyen la respiración,22,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,"097 Exposición a la corriente eléctrica, radiación y temperatura y presión del aire ambientales extremas",22,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,5,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,"099 Envenenamiento accidental por, y exposición a sustancias nocivas",7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,100 Lesiones autoinfligidas intencionalmente (suicidios) y secuelas,79,65,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,3,0,11,1,0,5,1,0,6,2,0,3,0,0,4,0,0,7,2,0,4,1,0,7,0,0,7,0,0,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,101 Agresiones (homicidios) y secuelas,633,603,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,29,2,0,114,4,0,127,2,0,93,8,0,73,0,0,57,6,0,40,1,0,24,1,0,13,1,0,16,1,0,7,1,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,102 Eventos de intención no determinada y secuelas,101,74,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4,0,0,6,0,0,9,2,0,9,0,0,4,0,0,3,0,0,8,1,0,1,0,0,1,2,0,6,1,0,5,1,0,5,0,0,3,5,0,3,3,0,3,5,0,2,2,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,103 Intervención legal y operaciones de guerra y secuelas,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,104 Contratiempos de la atención médico quirúrgica y secuelas,18,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,1,0,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
13.0,,105 Otros accidentes y secuelas,71,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,3,0,0,2,0,0,0,0,0,2,0,0,2,0,0,3,0,0,5,0,0,1,0,0,0,3,0,3,6,0,2,9,0,2,2,0,6,10,0,1,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
15.0,15 Boyacá,TOTAL,7397,4068,3327,2,7,2,1,3,6,0,3,13,0,7,6,0,1,0,0,9,11,0,9,8,0,12,6,0,14,7,0,8,10,0,19,16,0,52,21,0,94,24,0,91,23,0,74,20,0,87,37,0,92,42,0,108,59,0,157,72,0,185,114,0,255,158,0,330,208,0,447,282,0,449,355,0,577,496,0,519,621,0,325,467,0,107,197,0,27,46,1,0,0,0,2022,defunciones,Cuadro11
15.0,,001 Enfermedades infecciosas intestinales,30,12,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,1,1,0,1,3,0,1,3,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
15.0,,002 Tuberculosis y secuelas,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
15.0,,003 Ciertas enfermedades transmitidas por vectores y rabia,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
15.0,,"005 Septicemia, excepto neonatal",6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
15.0,,007 Sífilis y otras enfermedades venéreas,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
15.0,,008 Hepatitis viral y secuelas,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
15.0,,009 Enfermedad por el VIH (SIDA),13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
15.0,,010 Todas las demás enfermedades infecciosas y parasitarias,315,194,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,3,1,0,3,2,0,5,4,0,6,6,0,12,7,0,24,14,0,21,17,0,45,21,0,36,21,0,24,18,0,7,5,0,2,2,0,0,0,0,2022,defunciones,Cuadro11
15.0,,"011 Tumores malignos del labio, de la cavidad bucal y de la faringe",16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2022,defunciones,Cuadro11
15.0,,012 Tumor maligno del esófago,31,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,4,2,0,3,1,0,4,0,0,6,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
