coddepartamento,departamento,codmunicipio,municipio,indicador,a_o,valor_indicador
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POR DESNUTRICIÓN EN MENORES DE 5 AÑOS,2011,23.08935581
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POR DESNUTRICIÓN EN MENORES DE 5 AÑOS,2012,23.14814815
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POR DESNUTRICIÓN EN MENORES DE 5 AÑOS,2013,46.36068614
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POR DESNUTRICIÓN EN MENORES DE 5 AÑOS,2015,23.31545815
97,Vaupés,97511,Pacoa,MUERTE FETOINFANTIL,2008,35.0877193
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POR DESNUTRICIÓN EN MENORES DE 5 AÑOS,2016,46.70714619
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2005,2.207505519
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2006,14.02805611
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2007,11.7370892
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2008,9.225092251
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2009,14.37371663
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2010,11.03752759
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2011,17.68172888
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2012,5.217391304
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2013,10.1010101
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2014,3.115264798
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2015,7.920792079
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2016,8.928571429
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2017,1.992031873
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2018,5.110732538
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2019,3.372681282
97,Vaupés,97001,Mitú,TASA DE MORTALIDAD POST NEONATAL,2020,1.700680272
97,Vaupés,97161,Caruru,MUERTE FETOINFANTIL,2006,62.5
97,Vaupés,97161,Caruru,MUERTE FETOINFANTIL,2008,25.64102564
97,Vaupés,97161,Caruru,MUERTE FETOINFANTIL,2010,44.44444444
97,Vaupés,97161,Caruru,MUERTE FETOINFANTIL,2011,83.33333333
97,Vaupés,97161,Caruru,MUERTE FETOINFANTIL,2014,117.6470588
97,Vaupés,97161,Caruru,MUERTE FETOINFANTIL,2015,62.5
97,Vaupés,97161,Caruru,MUERTE FETOINFANTIL,2018,38.46153846
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2005,6.666666667
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2010,3.703703704
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2012,10
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2013,6.25
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2015,3.571428571
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2019,6.25
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2020,5.555555556
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2005,5
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2006,7.142857143
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2008,2.631578947
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2010,9.090909091
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2011,3.03030303
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2012,13.63636364
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2013,10.52631579
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2014,5.882352941
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2015,6.25
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2019,6.25
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2020,10.52631579
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2005,25
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2006,14.28571429
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2007,31.57894737
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2008,19.44444444
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2009,14.28571429
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2010,17.07317073
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2011,4.347826087
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2012,21.42857143
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2013,22.22222222
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2014,20
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2015,21.875
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2016,8.333333333
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2017,32
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2018,34.61538462
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2019,47.36842105
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2020,22.85714286
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2005,100
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2006,71.42857143
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2007,100
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2008,60
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2009,50
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2010,66.66666667
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2011,42.85714286
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2012,62.5
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2013,66.66666667
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2014,62.5
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2015,63.63636364
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2016,50
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2017,72.72727273
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2018,71.42857143
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2019,100
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2020,62.5
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2005,100
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2007,100
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2009,100
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2011,100
97,Vaupés,97161,Caruru,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2014,100
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2005,78.26086957
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2006,62.5
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2007,36.36363636
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2008,48.71794872
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2009,61.53846154
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2010,28.88888889
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2011,43.75
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2012,53.57142857
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2013,68.42105263
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2014,76.47058824
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2015,81.25
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2016,83.33333333
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2017,88
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2018,76.92307692
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2019,50
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2020,38.88888889
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2005,72.72727273
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2006,62.5
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2007,63.63636364
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2008,41.02564103
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2009,42.85714286
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2010,33.33333333
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2011,46.66666667
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2012,50
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2013,68.42105263
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2014,76.47058824
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2015,80.64516129
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2016,83.33333333
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2017,88
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2018,76.92307692
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2019,50
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS INSTITUCIONALES,2020,36.11111111
97,Vaupés,97161,Caruru,PORCENTAJE DE PARTOS POR CESAREA,2015,3.125
97,Vaupés,97161,Caruru,PORPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES MENORES DE 14 AÑOS,2005,4.347826087
97,Vaupés,97161,Caruru,PORPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES MENORES DE 14 AÑOS,2009,7.142857143
97,Vaupés,97161,Caruru,PORPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES MENORES DE 14 AÑOS,2017,4
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2005,1.217391304
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2006,1.5625
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2007,1.909090909
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2008,1.923076923
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2009,1.357142857
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2010,1.666666667
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2011,1.3125
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2012,2.142857143
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2013,2.526315789
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2014,2.058823529
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2015,1.90625
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2016,2.166666667
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2017,2.8
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2018,3.115384615
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2019,3.227272727
97,Vaupés,97161,Caruru,PROMEDIO DE CONTROLES PRENATALES,2020,2.388888889
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2005,13.04347826
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2006,37.5
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2007,13.63636364
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2008,13.51351351
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2009,14.28571429
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2010,6.818181818
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2011,12.76595745
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2012,25
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2013,15.78947368
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2014,47.05882353
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2015,25
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2016,16.66666667
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2017,28
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2018,19.23076923
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2019,4.545454545
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2020,13.88888889
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2005,30.43478261
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2006,43.75
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2007,31.81818182
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2008,54.05405405
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2009,71.42857143
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2010,38.63636364
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2011,46.80851064
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2012,46.42857143
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2013,47.36842105
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2014,23.52941176
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2015,43.75
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2016,58.33333333
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2017,52
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2018,46.15384615
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2019,40.90909091
97,Vaupés,97161,Caruru,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2020,44.44444444
97,Vaupés,97161,Caruru,RAZÓN DE MORTALIDAD MATERNA A 1 AÑO,2006,6250
97,Vaupés,97161,Caruru,RAZÓN DE MORTALIDAD MATERNA A 1 AÑO,2018,3846.153846
97,Vaupés,97161,Caruru,RAZÓN DE MORTALIDAD MATERNA A 42 DIAS,2006,6250
97,Vaupés,97161,Caruru,RAZÓN DE MORTALIDAD MATERNA A 42 DIAS,2018,3846.153846
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2005,5.780346821
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2007,5.586592179
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2008,5.714285714
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2009,5.524861878
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2011,5.524861878
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2014,5.847953216
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2017,6.369426752
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2005,15.06024096
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2006,20.17291066
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2007,14.45086705
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2008,33.13253012
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2009,17.34104046
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2010,25.93659942
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2011,25.93659942
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2012,28.73563218
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2013,11.49425287
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2014,26.47058824
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2015,42.42424242
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2016,12.15805471
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2017,44.02515723
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2018,31.64556962
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2019,8.948545861
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2020,19.10828025
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2005,25.1572327
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2006,41.66666667
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2007,23.95209581
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2008,63.69426752
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2009,30.3030303
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2010,54.21686747
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2011,48.19277108
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2012,59.52380952
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2013,23.66863905
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2014,47.33727811
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2015,84.3373494
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2016,23.80952381
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2017,80.74534161
97,Vaupés,97161,Caruru,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2018,62.89308176
