columna,columna_1,"CUADRO 13 - Nacimientos por nivel educativo de la madre según departamento, municipio de residencia y grupo de edad de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
76.0,76109.0,,76109 Buenaventura,Total,1408,2,168,430,469,19,1,101,84,99,5,2,0,11,17,2025,nacimientos,Cuadro13
76.0,76109.0,,,De 10-14 Años,15,0,7,7,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76109.0,,,De 15-19 Años,252,0,45,119,75,3,0,3,2,0,0,0,0,1,4,2025,nacimientos,Cuadro13
76.0,76109.0,,,De 20-24 Años,395,1,34,129,157,6,1,23,24,15,0,0,0,1,4,2025,nacimientos,Cuadro13
76.0,76109.0,,,De 25-29 Años,348,0,34,89,124,4,0,37,28,25,1,0,0,1,5,2025,nacimientos,Cuadro13
76.0,76109.0,,,De 30-34 Años,244,1,19,53,72,6,0,29,24,32,2,0,0,3,3,2025,nacimientos,Cuadro13
76.0,76109.0,,,De 35-39 Años,114,0,22,24,28,0,0,7,5,23,2,0,0,3,0,2025,nacimientos,Cuadro13
76.0,76109.0,,,De 40-44 Años,34,0,6,7,11,0,0,2,1,3,0,2,0,2,0,2025,nacimientos,Cuadro13
76.0,76109.0,,,De 45-49 Años,5,0,1,2,1,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76109.0,,,De 50-54 Años,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76109.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,76111 Guadalajara de Buga,Total,506,0,29,126,178,8,0,58,25,72,8,2,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,,De 15-19 Años,69,0,6,29,31,2,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,,De 20-24 Años,124,0,7,36,59,1,0,11,5,5,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,,De 25-29 Años,131,0,8,23,50,2,0,23,7,17,1,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,,De 30-34 Años,118,0,2,25,28,2,0,17,6,35,3,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,,De 35-39 Años,46,0,2,9,7,1,0,5,6,11,4,1,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,,De 40-44 Años,17,0,4,4,3,0,0,1,1,3,0,1,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,,De 45-49 Años,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76111.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,76113 Bugalagrande,Total,98,0,7,19,33,4,0,10,11,13,0,1,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,,De 10-14 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,,De 15-19 Años,14,0,1,8,4,1,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,,De 20-24 Años,20,0,1,6,10,0,0,3,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,,De 25-29 Años,25,0,1,4,7,1,0,3,5,4,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,,De 30-34 Años,26,0,3,0,8,2,0,3,6,3,0,1,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,,De 35-39 Años,7,0,0,1,2,0,0,1,0,3,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,,De 40-44 Años,5,0,0,0,2,0,0,0,0,3,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76113.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76122.0,,76122 Caicedonia,Total,91,0,9,27,29,6,2,2,3,11,0,0,0,0,2,2025,nacimientos,Cuadro13
76.0,76122.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76122.0,,,De 15-19 Años,13,0,3,6,3,1,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76122.0,,,De 20-24 Años,31,0,2,9,13,2,1,1,1,1,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76122.0,,,De 25-29 Años,23,0,2,4,8,1,1,1,1,4,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76122.0,,,De 30-34 Años,20,0,1,6,5,2,0,0,1,5,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76122.0,,,De 35-39 Años,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76122.0,,,De 40-44 Años,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76122.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76122.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76122.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,76126 Calima,Total,72,0,9,27,23,0,0,5,5,3,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,,De 15-19 Años,12,0,2,8,2,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,,De 20-24 Años,22,0,1,7,12,0,0,0,2,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,,De 25-29 Años,23,0,2,7,7,0,0,4,2,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,,De 30-34 Años,8,0,1,3,2,0,0,0,0,2,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,,De 35-39 Años,5,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,,De 40-44 Años,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76126.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76130.0,,76130 Candelaria,Total,632,0,17,73,275,8,1,111,57,82,2,1,0,0,5,2025,nacimientos,Cuadro13
76.0,76130.0,,,De 10-14 Años,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76130.0,,,De 15-19 Años,61,0,5,23,29,0,0,1,2,0,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76130.0,,,De 20-24 Años,165,0,8,24,78,4,1,36,8,5,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76130.0,,,De 25-29 Años,184,0,0,13,79,2,0,40,22,27,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76130.0,,,De 30-34 Años,145,0,3,3,62,2,0,27,19,26,1,1,0,0,1,2025,nacimientos,Cuadro13
76.0,76130.0,,,De 35-39 Años,60,0,1,6,24,0,0,5,3,19,1,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76130.0,,,De 40-44 Años,15,0,0,2,3,0,0,2,3,5,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76130.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76130.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76130.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76147.0,,76147 Cartago,Total,469,1,32,94,183,8,2,50,18,63,5,2,0,0,11,2025,nacimientos,Cuadro13
76.0,76147.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76147.0,,,De 15-19 Años,72,1,5,37,25,1,0,0,1,0,0,0,0,0,2,2025,nacimientos,Cuadro13
76.0,76147.0,,,De 20-24 Años,110,0,6,20,55,0,1,15,5,4,0,0,0,0,4,2025,nacimientos,Cuadro13
76.0,76147.0,,,De 25-29 Años,121,0,6,15,48,6,1,17,6,19,0,1,0,0,2,2025,nacimientos,Cuadro13
76.0,76147.0,,,De 30-34 Años,105,0,9,12,43,1,0,9,3,26,1,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76147.0,,,De 35-39 Años,47,0,3,8,9,0,0,8,3,10,4,1,0,0,1,2025,nacimientos,Cuadro13
76.0,76147.0,,,De 40-44 Años,14,0,3,2,3,0,0,1,0,4,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76147.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76147.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76147.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76233.0,,76233 Dagua,Total,151,0,18,33,65,1,1,15,5,9,1,0,0,2,1,2025,nacimientos,Cuadro13
76.0,76233.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76233.0,,,De 15-19 Años,21,0,5,9,7,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76233.0,,,De 20-24 Años,41,0,0,4,29,1,1,1,1,1,1,0,0,1,1,2025,nacimientos,Cuadro13
76.0,76233.0,,,De 25-29 Años,44,0,7,8,15,0,0,11,0,3,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76233.0,,,De 30-34 Años,27,0,2,5,9,0,0,3,4,3,0,0,0,1,0,2025,nacimientos,Cuadro13
76.0,76233.0,,,De 35-39 Años,14,0,3,5,4,0,0,0,0,2,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76233.0,,,De 40-44 Años,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76233.0,,,De 45-49 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76233.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76233.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,76243 El Águila,Total,23,0,6,5,10,0,0,1,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,,De 15-19 Años,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,,De 20-24 Años,7,0,1,3,3,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,,De 25-29 Años,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,,De 30-34 Años,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,,De 35-39 Años,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,,De 40-44 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76243.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,76246 El Cairo,Total,17,0,4,4,8,1,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,,De 15-19 Años,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,,De 20-24 Años,6,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,,De 25-29 Años,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,,De 30-34 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,,De 35-39 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76246.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76248.0,,76248 El Cerrito,Total,189,1,7,34,71,12,0,26,9,22,1,0,0,1,5,2025,nacimientos,Cuadro13
76.0,76248.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76248.0,,,De 15-19 Años,12,0,0,5,6,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76248.0,,,De 20-24 Años,52,0,2,12,24,6,0,4,1,2,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76248.0,,,De 25-29 Años,53,0,3,11,17,3,0,7,2,7,0,0,0,0,3,2025,nacimientos,Cuadro13
76.0,76248.0,,,De 30-34 Años,50,1,0,4,16,2,0,12,4,10,1,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76248.0,,,De 35-39 Años,18,0,0,1,8,1,0,2,2,3,0,0,0,1,0,2025,nacimientos,Cuadro13
76.0,76248.0,,,De 40-44 Años,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76248.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76248.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76248.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76250.0,,76250 El Dovio,Total,63,1,8,17,23,1,0,2,0,3,0,0,0,6,2,2025,nacimientos,Cuadro13
76.0,76250.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76250.0,,,De 15-19 Años,12,0,2,4,5,0,0,0,0,0,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76250.0,,,De 20-24 Años,18,0,2,5,6,1,0,1,0,0,0,0,0,2,1,2025,nacimientos,Cuadro13
76.0,76250.0,,,De 25-29 Años,14,1,1,3,5,0,0,1,0,1,0,0,0,2,0,2025,nacimientos,Cuadro13
76.0,76250.0,,,De 30-34 Años,10,0,2,1,5,0,0,0,0,1,0,0,0,1,0,2025,nacimientos,Cuadro13
76.0,76250.0,,,De 35-39 Años,7,0,0,3,2,0,0,0,0,1,0,0,0,1,0,2025,nacimientos,Cuadro13
76.0,76250.0,,,De 40-44 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76250.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76250.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76250.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76275.0,,76275 Florida,Total,229,0,22,43,96,5,0,25,13,23,1,0,0,1,0,2025,nacimientos,Cuadro13
76.0,76275.0,,,De 10-14 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76275.0,,,De 15-19 Años,25,0,3,6,13,1,0,2,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76275.0,,,De 20-24 Años,70,0,7,15,33,3,0,6,3,3,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76275.0,,,De 25-29 Años,71,0,2,13,31,1,0,7,6,10,0,0,0,1,0,2025,nacimientos,Cuadro13
76.0,76275.0,,,De 30-34 Años,42,0,5,6,13,0,0,9,2,7,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76275.0,,,De 35-39 Años,15,0,3,3,2,0,0,1,2,3,1,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76275.0,,,De 40-44 Años,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76275.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76275.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76275.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,76306 Ginebra,Total,77,0,4,25,23,3,0,4,4,13,1,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,,De 15-19 Años,8,0,1,5,2,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,,De 20-24 Años,15,0,1,4,6,2,0,2,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,,De 25-29 Años,27,0,2,7,10,1,0,2,0,5,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,,De 30-34 Años,15,0,0,5,3,0,0,0,2,4,1,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,,De 35-39 Años,7,0,0,2,1,0,0,0,1,3,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,,De 40-44 Años,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,,De 45-49 Años,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76306.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,76318 Guacarí,Total,122,0,4,24,48,6,0,14,9,17,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,,De 15-19 Años,23,0,1,8,11,0,0,1,1,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,,De 20-24 Años,27,0,0,6,10,2,0,6,2,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,,De 25-29 Años,38,0,1,6,17,1,0,3,2,8,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,,De 30-34 Años,25,0,0,4,9,3,0,2,2,5,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,,De 35-39 Años,5,0,1,0,1,0,0,0,1,2,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,,De 40-44 Años,4,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76318.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76364.0,,76364 Jamundí,Total,892,0,33,110,350,6,1,125,63,167,18,11,0,2,6,2025,nacimientos,Cuadro13
76.0,76364.0,,,De 10-14 Años,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76364.0,,,De 15-19 Años,89,0,9,34,40,1,0,2,2,0,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76364.0,,,De 20-24 Años,197,0,7,36,106,2,1,24,7,12,0,0,0,0,2,2025,nacimientos,Cuadro13
76.0,76364.0,,,De 25-29 Años,242,0,6,13,104,1,0,55,17,40,2,2,0,1,1,2025,nacimientos,Cuadro13
76.0,76364.0,,,De 30-34 Años,213,0,6,14,64,1,0,26,24,63,8,4,0,1,2,2025,nacimientos,Cuadro13
76.0,76364.0,,,De 35-39 Años,121,0,3,11,27,0,0,15,12,43,7,3,0,0,0,2025,nacimientos,Cuadro13
76.0,76364.0,,,De 40-44 Años,26,0,1,1,9,1,0,3,1,7,1,2,0,0,0,2025,nacimientos,Cuadro13
76.0,76364.0,,,De 45-49 Años,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76364.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76364.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76377.0,,76377 La Cumbre,Total,40,0,1,16,10,1,0,8,2,1,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76377.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76377.0,,,De 15-19 Años,12,0,0,9,3,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76377.0,,,De 20-24 Años,9,0,1,4,2,0,0,2,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76377.0,,,De 25-29 Años,11,0,0,3,2,0,0,4,0,1,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76377.0,,,De 30-34 Años,5,0,0,0,2,1,0,1,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76377.0,,,De 35-39 Años,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76377.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76377.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76377.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76377.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76400.0,,76400 La Unión,Total,108,0,11,40,42,2,0,8,0,4,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76400.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76400.0,,,De 15-19 Años,23,0,2,13,8,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76400.0,,,De 20-24 Años,36,0,4,16,13,1,0,1,0,0,0,0,0,0,1,2025,nacimientos,Cuadro13
76.0,76400.0,,,De 25-29 Años,27,0,2,6,15,1,0,1,0,2,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76400.0,,,De 30-34 Años,17,0,2,3,5,0,0,6,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76400.0,,,De 35-39 Años,5,0,1,2,1,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76400.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76400.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76400.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76400.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,76403 La Victoria,Total,37,0,2,13,15,0,0,2,1,4,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,,De 15-19 Años,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,,De 20-24 Años,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,,De 25-29 Años,5,0,0,1,2,0,0,0,1,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,,De 30-34 Años,9,0,0,3,4,0,0,1,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,,De 35-39 Años,8,0,1,5,0,0,0,1,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,,De 40-44 Años,4,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76403.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
76.0,76497.0,,76497 Obando,Total,23,0,3,7,8,1,0,1,0,3,0,0,0,0,0,2025,nacimientos,Cuadro13
