columna,"CUADRO 14 - Defunciones de menores de un año por grupos de edad y sexo, según departamento de residencia y grupo de edad de la madre",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,año,tipo,hoja_origen
95.0,,15 - 19 años,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
95.0,,20 - 24 años,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
95.0,,25 - 29 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
95.0,,30 - 34 años,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
95.0,,35 - 39 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
95.0,,40 - 44 años,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
95.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
95.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
95.0,,Edad desconocida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
97.0,97 Vaupés,TOTAL,13,10,3,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,5,1,0,2,1,0,2024,defunciones,Cuadro14
97.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
97.0,,15 - 19 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
97.0,,20 - 24 años,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro14
97.0,,25 - 29 años,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,defunciones,Cuadro14
97.0,,30 - 34 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
97.0,,35 - 39 años,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2024,defunciones,Cuadro14
97.0,,40 - 44 años,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro14
97.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
97.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
97.0,,Edad desconocida,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,defunciones,Cuadro14
99.0,99 Vichada,TOTAL,29,15,14,0,1,0,0,2,3,0,3,3,0,2,1,0,1,0,0,3,5,0,3,2,0,2024,defunciones,Cuadro14
99.0,,10 - 14 años,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
99.0,,15 - 19 años,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2024,defunciones,Cuadro14
99.0,,20 - 24 años,8,6,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2024,defunciones,Cuadro14
99.0,,25 - 29 años,6,2,4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2024,defunciones,Cuadro14
99.0,,30 - 34 años,7,4,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,0,2024,defunciones,Cuadro14
99.0,,35 - 39 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
99.0,,40 - 44 años,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
99.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
99.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
99.0,,Edad desconocida,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2024,defunciones,Cuadro14
75.0,Extranjero,TOTAL,53,32,21,0,2,2,0,5,2,0,8,2,0,5,5,0,0,0,0,7,7,0,5,3,0,2024,defunciones,Cuadro14
75.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
75.0,,15 - 19 años,7,4,3,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2024,defunciones,Cuadro14
75.0,,20 - 24 años,13,8,5,0,0,0,0,1,0,0,1,1,0,1,3,0,0,0,0,1,1,0,4,0,0,2024,defunciones,Cuadro14
75.0,,25 - 29 años,14,9,5,0,1,0,0,3,1,0,1,0,0,1,1,0,0,0,0,2,2,0,1,1,0,2024,defunciones,Cuadro14
75.0,,30 - 34 años,11,6,5,0,0,0,0,1,1,0,2,1,0,1,1,0,0,0,0,2,0,0,0,2,0,2024,defunciones,Cuadro14
75.0,,35 - 39 años,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
75.0,,40 - 44 años,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro14
75.0,,45 - 49 años,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
75.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
75.0,,Edad desconocida,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2024,defunciones,Cuadro14
1.0,Sin Información,TOTAL,77,46,25,6,2,1,4,0,0,0,21,8,0,9,1,0,0,0,0,10,7,2,4,8,0,2024,defunciones,Cuadro14
1.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
1.0,,15 - 19 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
1.0,,20 - 24 años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro14
1.0,,25 - 29 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
1.0,,30 - 34 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
1.0,,35 - 39 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
1.0,,40 - 44 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
1.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
1.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
1.0,,Edad desconocida,76,45,25,6,2,1,4,0,0,0,21,8,0,9,1,0,0,0,0,10,7,2,3,8,0,2024,defunciones,Cuadro14
,Fuente: DANE - Estadísticas Vitales,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,defunciones,Cuadro14
,Fecha de actualización: 06 de febrero de 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,defunciones,Cuadro14
