columna,columna_1,"CUADRO 3 - Defunciones por grupos de edad y sexo, según departamento, municipio y área donde ocurrió la defunción",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,año,tipo,hoja_origen
15.0,15686.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15686.0,,,Rural disperso,23,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,4,7,0,1,1,0,0,0,0,2024,defunciones,Cuadro3
15.0,15686.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15690.0,,15690 Santa María,TOTAL,10,7,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15690.0,,,Cabecera municipal,7,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15690.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15690.0,,,Rural disperso,3,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15690.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15693.0,,15693 Santa Rosa de Viterbo,TOTAL,29,17,12,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,7,1,0,4,10,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15693.0,,,Cabecera municipal,19,10,9,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,5,1,0,2,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15693.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15693.0,,,Rural disperso,10,7,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15693.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15696.0,,15696 Santa Sofía,TOTAL,23,15,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,2,0,6,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15696.0,,,Cabecera municipal,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,3,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15696.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15696.0,,,Rural disperso,12,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,3,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15696.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15720.0,,15720 Sativanorte,TOTAL,13,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1,0,3,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15720.0,,,Cabecera municipal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15720.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15720.0,,,Rural disperso,12,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,1,0,3,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15720.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15723.0,,15723 Sativasur,TOTAL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15723.0,,,Cabecera municipal,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15723.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15723.0,,,Rural disperso,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15723.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15740.0,,15740 Siachoque,TOTAL,14,9,5,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15740.0,,,Cabecera municipal,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15740.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15740.0,,,Rural disperso,12,9,3,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15740.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15753.0,,15753 Soatá,TOTAL,136,54,81,1,0,0,0,0,0,0,0,0,0,3,1,0,8,5,0,23,34,0,20,39,0,0,2,1,0,0,0,2024,defunciones,Cuadro3
15.0,15753.0,,,Cabecera municipal,129,51,78,0,0,0,0,0,0,0,0,0,0,3,1,0,8,4,0,21,34,0,19,38,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
15.0,15753.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15753.0,,,Rural disperso,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
15.0,15753.0,,,Sin información,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,defunciones,Cuadro3
15.0,15755.0,,15755 Socotá,TOTAL,42,30,12,0,0,1,0,0,0,0,1,0,0,6,0,0,4,1,0,7,2,0,12,8,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15755.0,,,Cabecera municipal,14,9,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,6,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15755.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15755.0,,,Rural disperso,27,20,7,0,0,1,0,0,0,0,1,0,0,4,0,0,3,1,0,6,1,0,6,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15755.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15757.0,,15757 Socha,TOTAL,40,28,12,0,1,0,0,0,0,0,0,0,0,9,1,0,9,0,0,5,6,0,4,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15757.0,,,Cabecera municipal,15,9,6,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15757.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15757.0,,,Rural disperso,25,19,6,0,0,0,0,0,0,0,0,0,0,5,1,0,9,0,0,3,4,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15757.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15759.0,,15759 Sogamoso,TOTAL,789,414,375,0,4,3,0,0,0,0,1,1,0,35,10,0,67,30,0,182,153,0,124,168,0,1,9,0,0,1,0,2024,defunciones,Cuadro3
15.0,15759.0,,,Cabecera municipal,749,387,362,0,4,2,0,0,0,0,1,0,0,30,10,0,60,29,0,173,150,0,118,162,0,1,9,0,0,0,0,2024,defunciones,Cuadro3
15.0,15759.0,,,Centro poblado,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15759.0,,,Rural disperso,34,25,9,0,0,0,0,0,0,0,0,1,0,5,0,0,6,1,0,8,3,0,6,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15759.0,,,Sin información,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro3
15.0,15761.0,,15761 Somondoco,TOTAL,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15761.0,,,Cabecera municipal,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15761.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15761.0,,,Rural disperso,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15761.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15762.0,,15762 Sora,TOTAL,7,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15762.0,,,Cabecera municipal,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15762.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15762.0,,,Rural disperso,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15762.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15763.0,,15763 Sotaquirá,TOTAL,34,23,11,0,0,0,0,0,0,0,0,0,0,3,1,0,9,1,0,9,6,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15763.0,,,Cabecera municipal,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15763.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15763.0,,,Rural disperso,28,19,9,0,0,0,0,0,0,0,0,0,0,3,1,0,7,0,0,7,5,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15763.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15764.0,,15764 Soracá,TOTAL,26,21,5,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,7,1,0,6,3,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
15.0,15764.0,,,Cabecera municipal,9,8,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15764.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15764.0,,,Rural disperso,17,13,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,4,3,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
15.0,15764.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15774.0,,15774 Susacón,TOTAL,13,7,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,2,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15774.0,,,Cabecera municipal,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15774.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15774.0,,,Rural disperso,9,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15774.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15776.0,,15776 Sutamarchán,TOTAL,14,6,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,3,0,4,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15776.0,,,Cabecera municipal,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15776.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15776.0,,,Rural disperso,10,3,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15776.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15778.0,,15778 Sutatenza,TOTAL,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15778.0,,,Cabecera municipal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15778.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15778.0,,,Rural disperso,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15778.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15790.0,,15790 Tasco,TOTAL,18,12,6,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,7,2,0,1,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15790.0,,,Cabecera municipal,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15790.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15790.0,,,Rural disperso,12,8,4,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,5,1,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15790.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15798.0,,15798 Tenza,TOTAL,14,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,1,0,1,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15798.0,,,Cabecera municipal,10,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,0,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15798.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15798.0,,,Rural disperso,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15798.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15804.0,,15804 Tibaná,TOTAL,30,17,13,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,9,4,0,4,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15804.0,,,Cabecera municipal,9,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15804.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15804.0,,,Rural disperso,21,13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,6,2,0,3,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15804.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15806.0,,15806 Tibasosa,TOTAL,23,12,11,0,0,0,0,0,0,0,0,0,0,3,2,0,3,2,0,5,1,0,1,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15806.0,,,Cabecera municipal,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15806.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15806.0,,,Rural disperso,15,7,8,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,2,1,0,0,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15806.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15808.0,,15808 Tinjacá,TOTAL,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,1,3,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15808.0,,,Cabecera municipal,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15808.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15808.0,,,Rural disperso,7,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15808.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15810.0,,15810 Tipacoque,TOTAL,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15810.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15810.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15810.0,,,Rural disperso,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15810.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15814.0,,15814 Toca,TOTAL,22,13,9,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,5,3,0,4,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15814.0,,,Cabecera municipal,16,9,7,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,2,0,4,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15814.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15814.0,,,Rural disperso,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15814.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15816.0,,15816 Togüí,TOTAL,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15816.0,,,Cabecera municipal,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15816.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15816.0,,,Rural disperso,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15816.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15820.0,,15820 Tópaga,TOTAL,16,7,9,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,2,4,0,1,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15820.0,,,Cabecera municipal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15820.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15820.0,,,Rural disperso,14,6,8,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2,4,0,0,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15820.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15822.0,,15822 Tota,TOTAL,13,7,6,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,1,0,0,0,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
15.0,15822.0,,,Cabecera municipal,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
15.0,15822.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15822.0,,,Rural disperso,11,6,5,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15822.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15832.0,,15832 Tununguá,TOTAL,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15832.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15832.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
15.0,15832.0,,,Rural disperso,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
