,Departamento de residencia | Grupos de causas de defunción (Lista Colombia 105 para la tabulación de mortalidad),,Total,Total,,,Menor 1 hora,,,De 1 a 23 horas,,,De 1 a 6 días,,,De 7 a 27 dias,,,De 28 a 29 días,,,De 1 a 5 meses,,,De 6 a 11 meses,,,De 1 año,,,De 2 a 4 años,,,De 5 a 9 años,,,De 10 a 14 años,,,De 15 a 19 años,,,De 20 a 24 años,,,De 25 a 29 años,,,De 30 a 34 años,,,De 35 a 39 años,,,De 40 a 44 años,,,De 45 a 49 años,,,De 50 a 54 años,,,De 55 a 59 años,,,De 60 a 64 años,,,De 65 a 69 años,,,De 70 a 74 años,,,De 75 a 79 años,,,De 80 a 84 años,,,De 85 a 89 años,,,De 90 a 94 años,,,De 95 a 99 años,,,De 100 años y más,,,Edad desconocida,,,2024,defunciones,Cuadro12
,,,,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,2024,defunciones,Cuadro12
23.0,,017 Tumor maligno del páncreas,59,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6,0,0,4,3,0,6,5,0,4,0,0,2,6,0,8,2,0,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,018 Todos los demás tumores malignos de los órganos digestivos y del peritoneo,24,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,0,2,0,0,2,2,0,3,0,0,2,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,019 Tumor maligno de la laringe,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"020 Tumor maligno de la tráquea, los bronquios y el pulmón",127,80,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,1,0,3,3,0,6,2,0,5,5,0,12,8,0,19,7,0,17,7,0,8,6,0,2,3,0,3,3,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"021 Todos los demás tumores malignos de los órganos respiratorios e intratorácicos, excepto tráquea, bronquios y pulmón",6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,022 Tumor maligno de los huesos y de los cartílagos articulares,15,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,023 Melanoma y otros tumores malignos de la piel,38,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,0,0,1,0,4,0,0,3,1,0,2,4,0,5,4,0,2,2,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,024 Tumor maligno de la mama de la mujer,108,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6,0,0,5,0,0,8,0,0,11,0,0,14,0,0,7,0,0,15,0,0,9,0,0,10,0,0,10,0,0,6,0,0,3,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
23.0,,025 Tumor maligno del cuello del útero,81,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,12,0,0,8,0,0,4,0,0,10,0,0,5,0,0,7,0,0,5,0,0,5,0,0,11,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,026 Tumor maligno de otras partes del útero,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,1,0,0,3,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,027 Tumor maligno del ovario,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,9,0,0,0,0,0,6,0,0,4,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,028 Tumor maligno de la próstata,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,3,0,0,14,0,0,18,0,0,27,0,0,24,0,0,26,0,0,11,0,0,1,0,0,2,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,029 Tumor maligno de la vejiga urinaria,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,030 Todos los demás tumores malignos de los órganos urinarios,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,0,3,2,0,1,1,0,2,2,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"031 Tumor maligno del encéfalo, del ojo y de otras partes del sistema nervioso central",52,34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,2,0,0,2,1,0,0,2,0,3,1,0,1,1,0,8,2,0,4,2,0,6,1,0,0,1,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,032 Tumor maligno del tiroides y de otras glándulas endocrinas,15,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,033 Tumores malignos de sitios mal definidos y secundarios,27,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,1,0,3,1,0,5,0,0,1,0,0,1,3,0,3,0,0,1,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
23.0,,034 Tumor maligno de sitios no especificados,22,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,1,3,0,1,3,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,035 Leucemia,76,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,3,1,0,2,1,0,4,1,0,4,2,0,6,0,0,1,0,0,0,1,0,1,4,0,2,2,0,6,1,0,8,2,0,7,1,0,4,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"036 Todos los demás tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines",84,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,2,0,2,2,0,6,1,0,6,4,0,8,6,0,10,12,0,2,3,0,3,6,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"037 Tumores: in situ, benignos y de comportamiento incierto o desconocido y los no especificados",133,64,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,4,2,0,0,8,0,2,7,0,3,5,0,7,4,0,7,9,0,4,3,0,12,9,0,10,6,0,6,6,0,2,5,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,038 Todos los demás tumores malignos de otras localizaciones,39,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,4,1,0,3,1,0,4,1,0,1,1,0,1,1,0,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"039 Anemias: nutricionales, hemolíticas, aplásticas y otras",33,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,2,2,0,2,2,0,4,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,041 Diabetes mellitus,315,152,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,1,0,1,6,0,8,6,0,7,3,0,9,3,0,12,20,0,14,25,0,24,23,0,19,21,0,26,17,0,18,19,0,8,9,0,2,5,0,1,2,0,0,0,0,2024,defunciones,Cuadro12
23.0,,042 Deficiencias nutricionales,83,53,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3,2,0,1,0,0,0,1,0,2,1,0,3,1,0,7,4,0,8,5,0,11,6,0,5,5,0,2,1,0,2,1,0,0,0,0,2024,defunciones,Cuadro12
23.0,,043 Todas las demás enfermedades endocrinas y nutricionales,57,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,1,0,0,2,0,0,2,1,0,1,2,0,1,1,0,2,0,0,0,5,0,1,2,0,3,4,0,3,7,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,044 Trastornos mentales y del comportamiento,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,1,3,0,1,1,0,1,2,0,2,2,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,24,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,047 Todas las demás enfermedades del sistema nervioso,212,103,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,3,2,0,2,2,0,5,0,0,1,1,0,2,2,0,2,0,0,4,3,0,3,4,0,4,3,0,5,6,0,9,7,0,8,7,0,17,17,0,12,13,0,12,21,0,5,13,0,0,4,0,1,2,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"048 Enfermedades del ojo y sus anexos, del oído y de la apófisis mastoides",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,049 Fiebre reumática aguda y enfermedades cardíacas reumáticas crónicas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,050 Enfermedades hipertensivas,313,166,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,6,1,0,5,4,0,5,9,0,14,14,0,11,16,0,26,15,0,32,17,0,26,33,0,22,28,0,12,5,0,3,2,0,0,0,0,2024,defunciones,Cuadro12
23.0,,051 Enfermedades isquémicas del corazón,1502,840,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,3,0,2,1,0,1,3,0,7,9,0,14,12,0,13,14,0,46,25,0,50,19,0,68,49,0,88,66,0,123,62,0,125,88,0,143,128,0,91,89,0,48,67,0,16,27,0,0,0,0,2024,defunciones,Cuadro12
23.0,,052 Enfermedad cardiopulmonar y enfermedades de la circulación pulmonar,29,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,2,1,0,1,4,0,1,6,0,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,053 Todas las demás formas de enfermedad del corazón,193,121,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,0,2,1,0,3,3,0,2,1,0,6,1,0,10,2,0,9,6,0,20,5,0,20,12,0,24,15,0,11,11,0,5,7,0,2,2,0,0,0,0,2024,defunciones,Cuadro12
23.0,,054 Insuficiencia cardíaca,72,46,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,2,1,0,2,0,0,3,1,0,6,8,0,3,0,0,14,2,0,3,5,0,6,6,0,2,1,0,1,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,055 Enfermedades cerebrovasculares,606,304,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,1,0,0,1,3,0,3,2,0,3,2,0,3,3,0,10,12,0,16,12,0,16,11,0,27,25,0,53,30,0,43,45,0,43,46,0,47,63,0,21,27,0,13,14,0,1,4,0,0,0,0,2024,defunciones,Cuadro12
23.0,,056 Aterosclerosis,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,057 Aneurisma aórtico,51,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,2,0,4,2,0,7,1,0,5,0,0,4,1,0,4,4,0,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,058 Enfermedades de los vasos sanguíneos y otras enfermedades del sistema circulatorio,51,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,0,3,3,0,2,1,0,0,4,0,4,4,0,3,6,0,4,3,0,0,3,0,1,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,059 Neumonía,398,198,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,2,1,0,0,3,0,2,2,0,0,1,0,5,7,0,5,3,0,3,8,0,14,8,0,14,16,0,18,19,0,23,27,0,38,30,0,36,23,0,16,34,0,10,14,0,5,1,0,0,0,0,2024,defunciones,Cuadro12
23.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,402,219,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,4,0,0,1,2,0,10,13,0,16,11,0,20,19,0,30,21,0,31,27,0,52,33,0,30,37,0,19,13,0,3,3,0,0,0,0,2024,defunciones,Cuadro12
23.0,,061 Enfermedades del pulmón debidas a agentes externos,31,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,3,0,1,4,0,4,4,0,3,4,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,062 Todas las demás enfermedades del sistema respiratorio,79,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,2,0,0,3,0,4,2,0,5,2,0,3,2,0,9,3,0,6,4,0,7,6,0,3,2,0,1,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,063 Úlcera,31,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,4,1,0,2,2,0,2,4,0,2,1,0,1,2,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,22,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,4,0,1,2,0,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",78,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,2,0,2,2,0,2,4,0,3,2,0,7,8,0,3,6,0,7,10,0,3,5,0,4,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,066 Enfermedades del hígado,108,52,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,5,5,0,6,6,0,4,11,0,11,5,0,8,9,0,9,4,0,2,5,0,1,4,0,3,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",65,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,1,0,2,5,0,3,4,0,4,3,0,3,1,0,1,5,0,1,6,0,4,0,0,3,5,0,1,4,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",50,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,3,1,0,1,0,0,0,2,0,0,4,0,0,7,0,6,4,0,3,1,0,2,3,0,4,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,51,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,2,0,1,1,0,0,5,0,0,3,0,3,7,0,3,1,0,1,3,0,3,6,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
23.0,,070 Hemorragia gastrointestinal,65,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,2,0,2,1,0,5,2,0,6,5,0,8,9,0,5,7,0,1,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
23.0,,071 Enfermedades de la piel y del tejido subcutáneo,69,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,3,0,2,1,0,1,4,0,2,5,0,6,7,0,2,9,0,4,5,0,3,6,0,1,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
23.0,,072 Enfermedades del sistema osteomuscular y del tejido conjuntivo,62,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,4,0,1,1,0,2,4,0,0,4,0,0,5,0,1,2,0,2,1,0,3,0,0,2,4,0,0,4,0,1,4,0,1,3,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,defunciones,Cuadro12
