columna,columna_1,"CUADRO 4  -  Defunciones por grupos de edad y sexo, según departamento, municipio y área de residencia",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49,columna_50,columna_51,columna_52,columna_53,columna_54,columna_55,columna_56,columna_57,columna_58,columna_59,columna_60,columna_61,columna_62,columna_63,columna_64,columna_65,columna_66,columna_67,columna_68,columna_69,columna_70,columna_71,columna_72,columna_73,columna_74,columna_75,columna_76,columna_77,columna_78,columna_79,columna_80,columna_81,columna_82,columna_83,columna_84,columna_85,columna_86,columna_87,columna_88,columna_89,columna_90,columna_91,columna_92,columna_93,columna_94,columna_95,columna_96,columna_97,año,tipo,hoja_origen
81.0,81065.0,,81065 Arauquita,TOTAL,189,119,70,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,2,0,4,1,0,5,2,0,3,5,0,5,2,0,1,2,0,4,4,0,4,4,0,5,1,0,8,3,0,13,8,0,12,6,0,7,5,0,16,9,0,9,9,0,5,4,0,5,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro4
81.0,81065.0,,,Cabecera municipal,65,37,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,3,2,0,4,2,0,3,3,0,2,3,0,6,7,0,4,3,0,1,2,0,4,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81065.0,,,Centro poblado,45,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,2,1,0,1,0,0,1,2,0,2,1,0,1,0,0,0,0,0,2,5,0,5,0,0,1,1,0,4,2,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81065.0,,,Rural disperso,78,55,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,3,0,0,3,1,0,0,2,0,3,1,0,0,2,0,1,2,0,2,1,0,3,0,0,5,1,0,7,1,0,4,3,0,4,1,0,6,0,0,3,4,0,2,1,0,1,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro4
81.0,81065.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81220.0,,81220 Cravo Norte,TOTAL,18,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,3,0,0,2,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81220.0,,,Cabecera municipal,13,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81220.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81220.0,,,Rural disperso,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81220.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81300.0,,81300 Fortul,TOTAL,76,50,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,3,0,0,5,0,0,0,0,0,1,0,0,2,1,0,3,2,0,1,2,0,4,4,0,1,3,0,6,2,0,3,1,0,2,4,0,3,4,0,2,2,0,2,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81300.0,,,Cabecera municipal,38,23,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,2,3,0,1,1,0,4,2,0,2,1,0,1,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81300.0,,,Centro poblado,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81300.0,,,Rural disperso,32,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,1,0,2,0,0,1,0,0,0,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81300.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81591.0,,81591 Puerto Rondón,TOTAL,23,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,3,1,0,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81591.0,,,Cabecera municipal,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81591.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81591.0,,,Rural disperso,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81591.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81736.0,,81736 Saravena,TOTAL,261,164,97,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,4,0,7,0,0,4,0,0,4,0,0,4,5,0,6,2,0,7,4,0,6,3,0,9,4,0,7,5,0,21,6,0,18,14,0,20,9,0,18,13,0,13,12,0,6,11,0,2,3,0,1,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81736.0,,,Cabecera municipal,194,125,69,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,6,0,0,3,0,0,2,0,0,3,3,0,4,2,0,5,3,0,5,2,0,6,3,0,3,3,0,14,6,0,16,11,0,16,6,0,15,10,0,11,9,0,6,7,0,2,1,0,1,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81736.0,,,Centro poblado,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81736.0,,,Rural disperso,59,35,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,2,0,0,2,1,0,0,1,0,3,1,0,4,2,0,7,0,0,2,3,0,4,3,0,3,2,0,2,2,0,0,4,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81736.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81794.0,,81794 Tame,TOTAL,239,149,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,2,1,0,1,0,0,1,0,0,2,0,0,6,4,0,10,0,0,7,3,0,9,1,0,10,5,0,4,5,0,4,2,0,7,1,0,3,1,0,4,10,0,11,0,0,15,6,0,14,11,0,14,11,0,12,8,0,6,11,0,4,5,0,0,1,0,0,0,0,2023,defunciones,Cuadro4
81.0,81794.0,,,Cabecera municipal,138,83,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0,3,1,0,6,1,0,3,3,0,2,1,0,2,0,0,4,0,0,3,1,0,2,4,0,5,0,0,6,4,0,10,9,0,12,11,0,7,6,0,4,8,0,4,5,0,0,1,0,0,0,0,2023,defunciones,Cuadro4
81.0,81794.0,,,Centro poblado,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81794.0,,,Rural disperso,90,58,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,4,4,0,5,0,0,4,2,0,1,0,0,7,2,0,2,3,0,2,2,0,2,1,0,0,0,0,0,6,0,5,0,0,7,2,0,4,2,0,2,0,0,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81794.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81999.0,,Sin Información,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
81.0,81999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85000.0,85 Casanare,Total Dpto,TOTAL,1824,1098,726,0,1,1,0,4,2,0,6,3,0,7,7,0,0,0,0,12,5,0,4,4,0,3,1,0,4,4,0,7,11,0,7,4,0,23,7,0,42,17,0,52,14,0,40,9,0,32,19,0,44,23,0,48,19,0,48,30,0,68,46,0,77,51,0,109,55,0,118,66,0,98,68,0,96,86,0,88,89,0,42,58,0,16,25,0,2,2,0,0,0,0,2023,defunciones,Cuadro4
85.0,85000.0,,,Cabecera municipal,1274,752,522,0,1,1,0,3,1,0,4,1,0,5,6,0,0,0,0,8,3,0,2,3,0,1,1,0,4,2,0,5,9,0,5,1,0,16,6,0,29,11,0,33,12,0,24,7,0,23,15,0,26,13,0,36,14,0,38,19,0,47,32,0,55,39,0,69,41,0,82,54,0,66,50,0,67,57,0,66,61,0,26,42,0,9,19,0,2,2,0,0,0,0,2023,defunciones,Cuadro4
85.0,85000.0,,,Centro poblado,80,47,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,1,0,0,3,1,0,4,4,0,1,0,0,0,4,0,4,3,0,6,0,0,6,5,0,2,0,0,5,2,0,5,2,0,2,3,0,1,3,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85000.0,,,Rural disperso,466,295,171,0,0,0,0,1,1,0,2,1,0,2,1,0,0,0,0,4,2,0,2,1,0,2,0,0,0,2,0,2,2,0,2,3,0,5,1,0,12,3,0,12,2,0,15,2,0,6,3,0,14,6,0,11,5,0,10,7,0,17,11,0,16,12,0,34,9,0,34,12,0,27,16,0,24,27,0,20,25,0,15,13,0,6,4,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85000.0,,,Sin información,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85001.0,,85001 Yopal,TOTAL,813,493,320,0,1,1,0,1,0,0,3,3,0,2,4,0,0,0,0,5,1,0,2,1,0,1,0,0,3,0,0,2,3,0,3,0,0,11,4,0,19,8,0,24,6,0,16,3,0,16,10,0,21,10,0,25,11,0,21,11,0,36,22,0,40,25,0,45,22,0,59,40,0,49,24,0,35,34,0,33,38,0,18,25,0,1,13,0,1,1,0,0,0,0,2023,defunciones,Cuadro4
85.0,85001.0,,,Cabecera municipal,631,377,254,0,1,1,0,1,0,0,3,1,0,2,4,0,0,0,0,5,1,0,1,1,0,1,0,0,3,0,0,2,3,0,3,0,0,9,4,0,15,4,0,19,6,0,12,3,0,11,10,0,15,5,0,21,8,0,17,8,0,28,18,0,31,21,0,32,19,0,45,34,0,33,21,0,26,22,0,26,31,0,13,19,0,1,9,0,1,1,0,0,0,0,2023,defunciones,Cuadro4
85.0,85001.0,,,Centro poblado,38,23,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,2,0,0,2,2,0,1,0,0,0,1,0,1,1,0,6,0,0,3,1,0,1,0,0,3,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85001.0,,,Rural disperso,142,91,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,3,0,0,3,0,0,3,0,0,4,3,0,3,3,0,4,2,0,7,3,0,3,4,0,10,2,0,13,6,0,13,3,0,7,12,0,7,5,0,5,4,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85001.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85010.0,,85010 Aguazul,TOTAL,156,93,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,1,0,3,3,0,6,3,0,2,1,0,3,3,0,6,0,0,3,0,0,4,4,0,4,5,0,3,4,0,6,3,0,7,3,0,9,11,0,13,3,0,8,9,0,4,6,0,4,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85010.0,,,Cabecera municipal,103,57,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,1,3,0,3,3,0,2,1,0,3,1,0,2,0,0,3,0,0,3,3,0,1,2,0,2,4,0,3,1,0,6,3,0,6,9,0,9,3,0,4,5,0,2,4,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85010.0,,,Centro poblado,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85010.0,,,Rural disperso,40,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,1,2,0,1,0,0,3,1,0,1,0,0,3,2,0,4,0,0,3,3,0,2,1,0,3,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85010.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85015.0,,85015 Chámeza,TOTAL,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85015.0,,,Cabecera municipal,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85015.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85015.0,,,Rural disperso,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85015.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85125.0,,85125 Hato Corozal,TOTAL,35,20,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,2,0,3,2,0,2,1,0,3,2,0,3,3,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85125.0,,,Cabecera municipal,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,2,1,0,1,1,0,0,2,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85125.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85125.0,,,Rural disperso,16,11,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
85.0,85125.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
