columna,"CUADRO 2 - Defunciones por persona que certifica la defunción, según departamento, área y sitio donde ocurrió la defunción",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,año,tipo,hoja_origen
73.0,,Rural disperso,Total,1015,29,611,373,0,0,2,2023,defunciones,Cuadro2
73.0,,,Hospital/clínica,1,0,0,0,0,0,1,2023,defunciones,Cuadro2
73.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
73.0,,,Casa/domicilio,663,28,579,56,0,0,0,2023,defunciones,Cuadro2
73.0,,,Lugar de trabajo,9,1,4,4,0,0,0,2023,defunciones,Cuadro2
73.0,,,Vía pública,177,0,16,161,0,0,0,2023,defunciones,Cuadro2
73.0,,,Otro sitio,162,0,12,149,0,0,1,2023,defunciones,Cuadro2
73.0,,,Sin información,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
73.0,,Sin información,Total,43,0,0,5,0,0,38,2023,defunciones,Cuadro2
73.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
73.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
73.0,,,Casa/domicilio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
73.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
73.0,,,Vía pública,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
73.0,,,Otro sitio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
73.0,,,Sin información,39,0,0,1,0,0,38,2023,defunciones,Cuadro2
76.0,76 Valle del Cauca,Total,Total,30337,7066,18499,4653,20,0,99,2023,defunciones,Cuadro2
76.0,,,Hospital/clínica,20600,6228,12430,1915,1,0,26,2023,defunciones,Cuadro2
76.0,,,Centro/puesto de salud,133,19,33,77,0,0,4,2023,defunciones,Cuadro2
76.0,,,Casa/domicilio,7231,785,5841,583,19,0,3,2023,defunciones,Cuadro2
76.0,,,Lugar de trabajo,66,2,5,59,0,0,0,2023,defunciones,Cuadro2
76.0,,,Vía pública,1515,5,49,1449,0,0,12,2023,defunciones,Cuadro2
76.0,,,Otro sitio,632,27,137,468,0,0,0,2023,defunciones,Cuadro2
76.0,,,Sin información,160,0,4,102,0,0,54,2023,defunciones,Cuadro2
76.0,,Cabecera municipal,Total,28740,6956,17744,3995,5,0,40,2023,defunciones,Cuadro2
76.0,,,Hospital/clínica,20502,6206,12356,1915,1,0,24,2023,defunciones,Cuadro2
76.0,,,Centro/puesto de salud,118,14,28,72,0,0,4,2023,defunciones,Cuadro2
76.0,,,Casa/domicilio,6423,706,5207,504,4,0,2,2023,defunciones,Cuadro2
76.0,,,Lugar de trabajo,35,1,3,31,0,0,0,2023,defunciones,Cuadro2
76.0,,,Vía pública,1147,4,33,1100,0,0,10,2023,defunciones,Cuadro2
76.0,,,Otro sitio,430,25,113,292,0,0,0,2023,defunciones,Cuadro2
76.0,,,Sin información,85,0,4,81,0,0,0,2023,defunciones,Cuadro2
76.0,,Centro poblado,Total,798,71,501,222,3,0,1,2023,defunciones,Cuadro2
76.0,,,Hospital/clínica,97,22,74,0,0,0,1,2023,defunciones,Cuadro2
76.0,,,Centro/puesto de salud,12,4,5,3,0,0,0,2023,defunciones,Cuadro2
76.0,,,Casa/domicilio,481,44,400,34,3,0,0,2023,defunciones,Cuadro2
76.0,,,Lugar de trabajo,6,0,0,6,0,0,0,2023,defunciones,Cuadro2
76.0,,,Vía pública,124,0,10,114,0,0,0,2023,defunciones,Cuadro2
76.0,,,Otro sitio,69,1,12,56,0,0,0,2023,defunciones,Cuadro2
76.0,,,Sin información,9,0,0,9,0,0,0,2023,defunciones,Cuadro2
76.0,,Rural disperso,Total,739,39,254,431,12,0,3,2023,defunciones,Cuadro2
76.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
76.0,,,Centro/puesto de salud,3,1,0,2,0,0,0,2023,defunciones,Cuadro2
76.0,,,Casa/domicilio,325,35,234,43,12,0,1,2023,defunciones,Cuadro2
76.0,,,Lugar de trabajo,25,1,2,22,0,0,0,2023,defunciones,Cuadro2
76.0,,,Vía pública,242,1,6,233,0,0,2,2023,defunciones,Cuadro2
76.0,,,Otro sitio,133,1,12,120,0,0,0,2023,defunciones,Cuadro2
76.0,,,Sin información,11,0,0,11,0,0,0,2023,defunciones,Cuadro2
76.0,,Sin información,Total,60,0,0,5,0,0,55,2023,defunciones,Cuadro2
76.0,,,Hospital/clínica,1,0,0,0,0,0,1,2023,defunciones,Cuadro2
76.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
76.0,,,Casa/domicilio,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
76.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
76.0,,,Vía pública,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
76.0,,,Otro sitio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
76.0,,,Sin información,55,0,0,1,0,0,54,2023,defunciones,Cuadro2
81.0,81 Arauca,Total,Total,1141,325,491,323,0,0,2,2023,defunciones,Cuadro2
81.0,,,Hospital/clínica,597,310,228,58,0,0,1,2023,defunciones,Cuadro2
81.0,,,Centro/puesto de salud,16,1,7,8,0,0,0,2023,defunciones,Cuadro2
81.0,,,Casa/domicilio,301,10,245,45,0,0,1,2023,defunciones,Cuadro2
81.0,,,Lugar de trabajo,8,0,3,5,0,0,0,2023,defunciones,Cuadro2
81.0,,,Vía pública,121,0,2,119,0,0,0,2023,defunciones,Cuadro2
81.0,,,Otro sitio,97,4,6,87,0,0,0,2023,defunciones,Cuadro2
81.0,,,Sin información,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
81.0,,Cabecera municipal,Total,869,314,412,143,0,0,0,2023,defunciones,Cuadro2
81.0,,,Hospital/clínica,589,307,224,58,0,0,0,2023,defunciones,Cuadro2
81.0,,,Centro/puesto de salud,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
81.0,,,Casa/domicilio,213,5,180,28,0,0,0,2023,defunciones,Cuadro2
81.0,,,Lugar de trabajo,5,0,1,4,0,0,0,2023,defunciones,Cuadro2
81.0,,,Vía pública,33,0,2,31,0,0,0,2023,defunciones,Cuadro2
81.0,,,Otro sitio,26,2,5,19,0,0,0,2023,defunciones,Cuadro2
81.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
81.0,,Centro poblado,Total,44,7,30,7,0,0,0,2023,defunciones,Cuadro2
81.0,,,Hospital/clínica,7,3,4,0,0,0,0,2023,defunciones,Cuadro2
81.0,,,Centro/puesto de salud,10,1,7,2,0,0,0,2023,defunciones,Cuadro2
81.0,,,Casa/domicilio,22,2,18,2,0,0,0,2023,defunciones,Cuadro2
81.0,,,Lugar de trabajo,1,0,1,0,0,0,0,2023,defunciones,Cuadro2
81.0,,,Vía pública,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
81.0,,,Otro sitio,1,1,0,0,0,0,0,2023,defunciones,Cuadro2
81.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
81.0,,Rural disperso,Total,226,4,49,171,0,0,2,2023,defunciones,Cuadro2
81.0,,,Hospital/clínica,1,0,0,0,0,0,1,2023,defunciones,Cuadro2
81.0,,,Centro/puesto de salud,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
81.0,,,Casa/domicilio,65,3,47,14,0,0,1,2023,defunciones,Cuadro2
81.0,,,Lugar de trabajo,2,0,1,1,0,0,0,2023,defunciones,Cuadro2
81.0,,,Vía pública,85,0,0,85,0,0,0,2023,defunciones,Cuadro2
81.0,,,Otro sitio,69,1,1,67,0,0,0,2023,defunciones,Cuadro2
81.0,,,Sin información,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
81.0,,Sin información,Total,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
81.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
81.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
81.0,,,Casa/domicilio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
81.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
81.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
81.0,,,Otro sitio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
81.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,85 Casanare,Total,Total,1701,544,742,404,0,0,11,2023,defunciones,Cuadro2
85.0,,,Hospital/clínica,1004,503,356,145,0,0,0,2023,defunciones,Cuadro2
85.0,,,Centro/puesto de salud,30,12,12,6,0,0,0,2023,defunciones,Cuadro2
85.0,,,Casa/domicilio,444,27,353,64,0,0,0,2023,defunciones,Cuadro2
85.0,,,Lugar de trabajo,11,0,4,7,0,0,0,2023,defunciones,Cuadro2
85.0,,,Vía pública,129,1,3,125,0,0,0,2023,defunciones,Cuadro2
85.0,,,Otro sitio,67,1,12,54,0,0,0,2023,defunciones,Cuadro2
85.0,,,Sin información,16,0,2,3,0,0,11,2023,defunciones,Cuadro2
85.0,,Cabecera municipal,Total,1433,537,645,251,0,0,0,2023,defunciones,Cuadro2
85.0,,,Hospital/clínica,1004,503,356,145,0,0,0,2023,defunciones,Cuadro2
85.0,,,Centro/puesto de salud,27,11,12,4,0,0,0,2023,defunciones,Cuadro2
85.0,,,Casa/domicilio,328,23,265,40,0,0,0,2023,defunciones,Cuadro2
85.0,,,Lugar de trabajo,3,0,1,2,0,0,0,2023,defunciones,Cuadro2
85.0,,,Vía pública,48,0,1,47,0,0,0,2023,defunciones,Cuadro2
85.0,,,Otro sitio,21,0,8,13,0,0,0,2023,defunciones,Cuadro2
85.0,,,Sin información,2,0,2,0,0,0,0,2023,defunciones,Cuadro2
85.0,,Centro poblado,Total,20,0,15,5,0,0,0,2023,defunciones,Cuadro2
85.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Casa/domicilio,12,0,12,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Lugar de trabajo,1,0,1,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Vía pública,5,0,2,3,0,0,0,2023,defunciones,Cuadro2
85.0,,,Otro sitio,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
85.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,,Rural disperso,Total,237,7,82,148,0,0,0,2023,defunciones,Cuadro2
85.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Centro/puesto de salud,3,1,0,2,0,0,0,2023,defunciones,Cuadro2
85.0,,,Casa/domicilio,104,4,76,24,0,0,0,2023,defunciones,Cuadro2
85.0,,,Lugar de trabajo,7,0,2,5,0,0,0,2023,defunciones,Cuadro2
85.0,,,Vía pública,76,1,0,75,0,0,0,2023,defunciones,Cuadro2
85.0,,,Otro sitio,44,1,4,39,0,0,0,2023,defunciones,Cuadro2
85.0,,,Sin información,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
85.0,,Sin información,Total,11,0,0,0,0,0,11,2023,defunciones,Cuadro2
85.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Casa/domicilio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Otro sitio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
85.0,,,Sin información,11,0,0,0,0,0,11,2023,defunciones,Cuadro2
86.0,86 Putumayo,Total,Total,1213,218,452,460,63,0,20,2023,defunciones,Cuadro2
86.0,,,Hospital/clínica,422,196,157,68,0,0,1,2023,defunciones,Cuadro2
86.0,,,Centro/puesto de salud,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
86.0,,,Casa/domicilio,419,18,276,63,60,0,2,2023,defunciones,Cuadro2
86.0,,,Lugar de trabajo,8,0,0,8,0,0,0,2023,defunciones,Cuadro2
86.0,,,Vía pública,149,2,5,139,2,0,1,2023,defunciones,Cuadro2
86.0,,,Otro sitio,189,2,12,173,1,0,1,2023,defunciones,Cuadro2
86.0,,,Sin información,24,0,2,7,0,0,15,2023,defunciones,Cuadro2
86.0,,Cabecera municipal,Total,768,215,330,213,8,0,2,2023,defunciones,Cuadro2
86.0,,,Hospital/clínica,420,196,156,68,0,0,0,2023,defunciones,Cuadro2
86.0,,,Centro/puesto de salud,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
86.0,,,Casa/domicilio,226,15,166,35,8,0,2,2023,defunciones,Cuadro2
86.0,,,Lugar de trabajo,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
86.0,,,Vía pública,64,2,3,59,0,0,0,2023,defunciones,Cuadro2
86.0,,,Otro sitio,53,2,5,46,0,0,0,2023,defunciones,Cuadro2
86.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
86.0,,Centro poblado,Total,34,0,18,6,10,0,0,2023,defunciones,Cuadro2
86.0,,,Hospital/clínica,1,0,1,0,0,0,0,2023,defunciones,Cuadro2
86.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
86.0,,,Casa/domicilio,25,0,16,0,9,0,0,2023,defunciones,Cuadro2
86.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
86.0,,,Vía pública,4,0,0,4,0,0,0,2023,defunciones,Cuadro2
86.0,,,Otro sitio,3,0,1,1,1,0,0,2023,defunciones,Cuadro2
86.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
86.0,,Rural disperso,Total,395,3,104,240,45,0,3,2023,defunciones,Cuadro2
86.0,,,Hospital/clínica,1,0,0,0,0,0,1,2023,defunciones,Cuadro2
86.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
86.0,,,Casa/domicilio,167,3,94,27,43,0,0,2023,defunciones,Cuadro2
86.0,,,Lugar de trabajo,4,0,0,4,0,0,0,2023,defunciones,Cuadro2
86.0,,,Vía pública,81,0,2,76,2,0,1,2023,defunciones,Cuadro2
86.0,,,Otro sitio,133,0,6,126,0,0,1,2023,defunciones,Cuadro2
86.0,,,Sin información,9,0,2,7,0,0,0,2023,defunciones,Cuadro2
86.0,,Sin información,Total,16,0,0,1,0,0,15,2023,defunciones,Cuadro2
86.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
86.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
86.0,,,Casa/domicilio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
86.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
86.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
86.0,,,Otro sitio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
86.0,,,Sin información,15,0,0,0,0,0,15,2023,defunciones,Cuadro2
88.0,88 Archipiélago de San Andrés y Providencia,Total,Total,281,86,134,61,0,0,0,2023,defunciones,Cuadro2
88.0,,,Hospital/clínica,165,85,54,26,0,0,0,2023,defunciones,Cuadro2
88.0,,,Centro/puesto de salud,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
88.0,,,Casa/domicilio,86,1,79,6,0,0,0,2023,defunciones,Cuadro2
88.0,,,Lugar de trabajo,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
88.0,,,Vía pública,21,0,1,20,0,0,0,2023,defunciones,Cuadro2
88.0,,,Otro sitio,6,0,0,6,0,0,0,2023,defunciones,Cuadro2
88.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,Cabecera municipal,Total,234,83,99,52,0,0,0,2023,defunciones,Cuadro2
88.0,,,Hospital/clínica,158,82,50,26,0,0,0,2023,defunciones,Cuadro2
88.0,,,Centro/puesto de salud,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
88.0,,,Casa/domicilio,54,1,48,5,0,0,0,2023,defunciones,Cuadro2
88.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
88.0,,,Vía pública,15,0,1,14,0,0,0,2023,defunciones,Cuadro2
88.0,,,Otro sitio,5,0,0,5,0,0,0,2023,defunciones,Cuadro2
88.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,Centro poblado,Total,26,3,23,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Hospital/clínica,7,3,4,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Casa/domicilio,19,0,19,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Otro sitio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,Rural disperso,Total,13,0,12,1,0,0,0,2023,defunciones,Cuadro2
88.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Casa/domicilio,12,0,12,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Vía pública,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
88.0,,,Otro sitio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,Sin información,Total,8,0,0,8,0,0,0,2023,defunciones,Cuadro2
88.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
88.0,,,Casa/domicilio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
88.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
88.0,,,Vía pública,5,0,0,5,0,0,0,2023,defunciones,Cuadro2
88.0,,,Otro sitio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
88.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
91.0,91 Amazonas,Total,Total,176,37,67,47,14,0,11,2023,defunciones,Cuadro2
91.0,,,Hospital/clínica,97,36,41,19,1,0,0,2023,defunciones,Cuadro2
91.0,,,Centro/puesto de salud,3,1,0,2,0,0,0,2023,defunciones,Cuadro2
91.0,,,Casa/domicilio,44,0,24,9,11,0,0,2023,defunciones,Cuadro2
91.0,,,Lugar de trabajo,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
91.0,,,Vía pública,8,0,1,6,1,0,0,2023,defunciones,Cuadro2
91.0,,,Otro sitio,9,0,1,7,1,0,0,2023,defunciones,Cuadro2
91.0,,,Sin información,13,0,0,2,0,0,11,2023,defunciones,Cuadro2
91.0,,Cabecera municipal,Total,123,30,61,31,1,0,0,2023,defunciones,Cuadro2
91.0,,,Hospital/clínica,90,30,41,19,0,0,0,2023,defunciones,Cuadro2
91.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
91.0,,,Casa/domicilio,25,0,20,4,1,0,0,2023,defunciones,Cuadro2
91.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
91.0,,,Vía pública,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
91.0,,,Otro sitio,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
91.0,,,Sin información,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
91.0,,Centro poblado,Total,20,7,3,3,7,0,0,2023,defunciones,Cuadro2
91.0,,,Hospital/clínica,7,6,0,0,1,0,0,2023,defunciones,Cuadro2
91.0,,,Centro/puesto de salud,2,1,0,1,0,0,0,2023,defunciones,Cuadro2
91.0,,,Casa/domicilio,8,0,2,1,5,0,0,2023,defunciones,Cuadro2
91.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
91.0,,,Vía pública,2,0,1,1,0,0,0,2023,defunciones,Cuadro2
91.0,,,Otro sitio,1,0,0,0,1,0,0,2023,defunciones,Cuadro2
91.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
91.0,,Rural disperso,Total,16,0,3,7,6,0,0,2023,defunciones,Cuadro2
91.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
91.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
91.0,,,Casa/domicilio,9,0,2,2,5,0,0,2023,defunciones,Cuadro2
91.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
91.0,,,Vía pública,1,0,0,0,1,0,0,2023,defunciones,Cuadro2
91.0,,,Otro sitio,4,0,1,3,0,0,0,2023,defunciones,Cuadro2
91.0,,,Sin información,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
91.0,,Sin información,Total,17,0,0,6,0,0,11,2023,defunciones,Cuadro2
91.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
91.0,,,Centro/puesto de salud,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
91.0,,,Casa/domicilio,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
91.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
91.0,,,Vía pública,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
91.0,,,Otro sitio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
91.0,,,Sin información,11,0,0,0,0,0,11,2023,defunciones,Cuadro2
94.0,94 Guainía,Total,Total,132,54,57,9,7,0,5,2023,defunciones,Cuadro2
94.0,,,Hospital/clínica,70,46,22,2,0,0,0,2023,defunciones,Cuadro2
94.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Casa/domicilio,47,6,34,1,6,0,0,2023,defunciones,Cuadro2
94.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
94.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Otro sitio,9,2,1,5,1,0,0,2023,defunciones,Cuadro2
94.0,,,Sin información,5,0,0,0,0,0,5,2023,defunciones,Cuadro2
94.0,,Cabecera municipal,Total,106,50,52,3,1,0,0,2023,defunciones,Cuadro2
94.0,,,Hospital/clínica,70,46,22,2,0,0,0,2023,defunciones,Cuadro2
94.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Casa/domicilio,36,4,30,1,1,0,0,2023,defunciones,Cuadro2
94.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Otro sitio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,Centro poblado,Total,1,0,0,0,1,0,0,2023,defunciones,Cuadro2
94.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Casa/domicilio,1,0,0,0,1,0,0,2023,defunciones,Cuadro2
94.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Otro sitio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,Rural disperso,Total,18,4,5,4,5,0,0,2023,defunciones,Cuadro2
94.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Casa/domicilio,10,2,4,0,4,0,0,2023,defunciones,Cuadro2
94.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Otro sitio,8,2,1,4,1,0,0,2023,defunciones,Cuadro2
94.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,Sin información,Total,7,0,0,2,0,0,5,2023,defunciones,Cuadro2
94.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Casa/domicilio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
94.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
94.0,,,Otro sitio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
94.0,,,Sin información,5,0,0,0,0,0,5,2023,defunciones,Cuadro2
95.0,95 Guaviare,Total,Total,285,77,90,108,4,0,6,2023,defunciones,Cuadro2
95.0,,,Hospital/clínica,138,72,51,14,1,0,0,2023,defunciones,Cuadro2
95.0,,,Centro/puesto de salud,2,0,0,1,1,0,0,2023,defunciones,Cuadro2
95.0,,,Casa/domicilio,58,5,34,17,2,0,0,2023,defunciones,Cuadro2
95.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
95.0,,,Vía pública,39,0,1,38,0,0,0,2023,defunciones,Cuadro2
95.0,,,Otro sitio,34,0,4,30,0,0,0,2023,defunciones,Cuadro2
95.0,,,Sin información,14,0,0,8,0,0,6,2023,defunciones,Cuadro2
95.0,,Cabecera municipal,Total,186,75,69,41,1,0,0,2023,defunciones,Cuadro2
95.0,,,Hospital/clínica,138,72,51,14,1,0,0,2023,defunciones,Cuadro2
95.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
95.0,,,Casa/domicilio,27,3,15,9,0,0,0,2023,defunciones,Cuadro2
95.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
95.0,,,Vía pública,8,0,1,7,0,0,0,2023,defunciones,Cuadro2
95.0,,,Otro sitio,11,0,2,9,0,0,0,2023,defunciones,Cuadro2
95.0,,,Sin información,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
95.0,,Centro poblado,Total,8,1,3,3,1,0,0,2023,defunciones,Cuadro2
95.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
95.0,,,Centro/puesto de salud,1,0,0,0,1,0,0,2023,defunciones,Cuadro2
95.0,,,Casa/domicilio,5,1,2,2,0,0,0,2023,defunciones,Cuadro2
95.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
95.0,,,Vía pública,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
95.0,,,Otro sitio,1,0,1,0,0,0,0,2023,defunciones,Cuadro2
