columna,columna_1,"CUADRO 3 - Defunciones por grupos de edad y sexo, según departamento, municipio y área donde ocurrió la defunción",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,año,tipo,hoja_origen
68.0,68780.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68820.0,,68820 Tona,TOTAL,18,10,8,0,0,0,0,0,0,0,0,0,0,4,2,0,3,2,0,3,1,0,0,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68820.0,,,Cabecera municipal,4,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68820.0,,,Centro poblado,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68820.0,,,Rural disperso,11,5,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1,0,0,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68820.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68855.0,,68855 Valle de San José,TOTAL,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,2,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68855.0,,,Cabecera municipal,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68855.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68855.0,,,Rural disperso,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68855.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68861.0,,68861 Vélez,TOTAL,132,68,64,0,1,0,0,1,0,0,0,0,0,4,2,0,6,4,0,35,26,0,21,28,0,0,4,0,0,0,0,2023,defunciones,Cuadro3
68.0,68861.0,,,Cabecera municipal,106,51,55,0,1,0,0,1,0,0,0,0,0,2,0,0,4,4,0,25,24,0,18,24,0,0,3,0,0,0,0,2023,defunciones,Cuadro3
68.0,68861.0,,,Centro poblado,4,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68861.0,,,Rural disperso,22,15,7,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,10,2,0,2,3,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
68.0,68861.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68867.0,,68867 Vetas,TOTAL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68867.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68867.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68867.0,,,Rural disperso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68867.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68872.0,,68872 Villanueva,TOTAL,20,12,8,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,5,5,0,3,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68872.0,,,Cabecera municipal,13,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,4,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68872.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68872.0,,,Rural disperso,7,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68872.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68895.0,,68895 Zapatoca,TOTAL,33,16,17,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,5,3,0,3,13,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68895.0,,,Cabecera municipal,28,12,16,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,3,3,0,3,12,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68895.0,,,Centro poblado,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68895.0,,,Rural disperso,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68895.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68999.0,,Sin Información,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
68.0,68999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70000.0,70 Sucre,Total Dpto,TOTAL,4706,2656,2048,2,79,71,0,8,4,0,23,17,0,531,149,0,468,302,1,974,880,1,544,582,0,24,42,0,5,1,0,2023,defunciones,Cuadro3
70.0,70000.0,,,Cabecera municipal,4021,2199,1821,1,79,69,0,8,3,0,21,15,0,419,131,0,393,280,0,824,794,1,437,496,0,18,33,0,0,0,0,2023,defunciones,Cuadro3
70.0,70000.0,,,Centro poblado,311,191,120,0,0,0,0,0,0,0,2,0,0,20,6,0,27,10,0,81,45,0,60,52,0,1,7,0,0,0,0,2023,defunciones,Cuadro3
70.0,70000.0,,,Rural disperso,264,202,62,0,0,0,0,0,1,0,0,2,0,86,9,0,43,9,0,41,24,0,29,16,0,3,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70000.0,,,Sin información,110,64,45,1,0,2,0,0,0,0,0,0,0,6,3,0,5,3,1,28,17,0,18,18,0,2,1,0,5,1,0,2023,defunciones,Cuadro3
70.0,70001.0,,70001 Sincelejo,TOTAL,2986,1619,1367,0,73,68,0,6,2,0,16,9,0,304,94,0,292,227,0,619,616,0,296,333,0,11,17,0,2,1,0,2023,defunciones,Cuadro3
70.0,70001.0,,,Cabecera municipal,2936,1584,1352,0,73,66,0,6,2,0,16,9,0,292,94,0,288,226,0,608,612,0,290,327,0,11,16,0,0,0,0,2023,defunciones,Cuadro3
70.0,70001.0,,,Centro poblado,23,15,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,0,3,4,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70001.0,,,Rural disperso,21,17,4,0,0,0,0,0,0,0,0,0,0,8,0,0,4,1,0,2,1,0,3,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70001.0,,,Sin información,6,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2023,defunciones,Cuadro3
70.0,70110.0,,70110 Buenavista,TOTAL,33,17,16,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,5,9,0,6,7,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70110.0,,,Cabecera municipal,31,15,16,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,9,0,6,7,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70110.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70110.0,,,Rural disperso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70110.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70124.0,,70124 Caimito,TOTAL,30,19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,7,7,0,6,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70124.0,,,Cabecera municipal,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,4,0,3,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70124.0,,,Centro poblado,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70124.0,,,Rural disperso,8,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70124.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70204.0,,70204 Colosó,TOTAL,19,15,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,2,0,3,2,0,3,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70204.0,,,Cabecera municipal,8,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,0,1,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70204.0,,,Centro poblado,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70204.0,,,Rural disperso,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70204.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70215.0,,70215 Corozal,TOTAL,240,126,114,0,1,2,0,0,0,0,1,0,0,29,6,0,19,14,0,48,51,0,27,37,0,1,4,0,0,0,0,2023,defunciones,Cuadro3
70.0,70215.0,,,Cabecera municipal,205,107,98,0,1,2,0,0,0,0,0,0,0,22,6,0,17,13,0,41,45,0,25,29,0,1,3,0,0,0,0,2023,defunciones,Cuadro3
70.0,70215.0,,,Centro poblado,25,11,14,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,6,5,0,2,7,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70215.0,,,Rural disperso,9,8,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70215.0,,,Sin información,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70221.0,,70221 Coveñas,TOTAL,43,34,9,0,0,0,0,0,0,0,1,1,0,15,0,0,3,2,0,7,4,0,7,2,0,1,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70221.0,,,Cabecera municipal,31,23,8,0,0,0,0,0,0,0,1,1,0,8,0,0,3,2,0,6,3,0,4,2,0,1,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70221.0,,,Centro poblado,4,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70221.0,,,Rural disperso,8,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70221.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70230.0,,70230 Chalán,TOTAL,12,8,4,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,2,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70230.0,,,Cabecera municipal,4,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70230.0,,,Centro poblado,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70230.0,,,Rural disperso,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70230.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70233.0,,70233 El Roble,TOTAL,21,10,11,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,5,0,2,5,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70233.0,,,Cabecera municipal,11,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,1,2,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70233.0,,,Centro poblado,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70233.0,,,Rural disperso,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70233.0,,,Sin información,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70235.0,,70235 Galeras,TOTAL,62,41,21,0,0,0,0,0,0,0,0,0,0,9,1,0,7,6,0,12,4,0,12,9,0,1,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70235.0,,,Cabecera municipal,45,28,17,0,0,0,0,0,0,0,0,0,0,7,1,0,5,4,0,9,4,0,7,7,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70235.0,,,Centro poblado,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70235.0,,,Rural disperso,14,11,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,3,0,0,5,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70235.0,,,Sin información,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70265.0,,70265 Guaranda,TOTAL,65,39,26,0,2,0,0,0,0,0,0,1,0,7,4,0,5,2,0,16,12,0,9,6,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70265.0,,,Cabecera municipal,39,22,17,0,2,0,0,0,0,0,0,1,0,5,4,0,3,1,0,9,7,0,3,4,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70265.0,,,Centro poblado,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,2,2,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70265.0,,,Rural disperso,11,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,3,0,3,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70265.0,,,Sin información,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70400.0,,70400 La Unión,TOTAL,31,24,7,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,8,2,0,10,2,0,0,2,0,0,0,0,2023,defunciones,Cuadro3
70.0,70400.0,,,Cabecera municipal,18,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,6,1,0,0,2,0,0,0,0,2023,defunciones,Cuadro3
70.0,70400.0,,,Centro poblado,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70400.0,,,Rural disperso,11,8,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,1,0,3,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70400.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70418.0,,70418 Los Palmitos,TOTAL,41,26,15,0,1,0,0,0,0,0,0,0,0,7,0,0,4,1,0,10,7,0,4,6,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70418.0,,,Cabecera municipal,23,12,11,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,0,4,5,0,2,5,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70418.0,,,Centro poblado,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,2,1,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70418.0,,,Rural disperso,7,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70418.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70429.0,,70429 Majagual,TOTAL,90,46,44,0,0,0,0,0,0,0,0,1,0,5,4,0,7,5,0,15,16,0,18,18,0,1,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70429.0,,,Cabecera municipal,30,14,16,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,3,9,0,6,6,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70429.0,,,Centro poblado,11,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,5,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70429.0,,,Rural disperso,23,13,10,0,0,0,0,0,0,0,0,1,0,1,1,0,2,3,0,7,5,0,3,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70429.0,,,Sin información,26,14,12,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,4,2,0,6,7,0,1,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70473.0,,70473 Morroa,TOTAL,41,21,19,1,0,0,0,0,0,0,0,0,0,3,2,0,7,1,0,6,5,1,4,9,0,1,2,0,0,0,0,2023,defunciones,Cuadro3
70.0,70473.0,,,Cabecera municipal,29,15,13,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,4,2,1,4,8,0,1,2,0,0,0,0,2023,defunciones,Cuadro3
70.0,70473.0,,,Centro poblado,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70473.0,,,Rural disperso,7,3,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70473.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70508.0,,70508 Ovejas,TOTAL,64,43,21,0,0,0,0,0,0,0,0,0,0,7,2,0,8,4,0,14,3,0,13,11,0,1,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70508.0,,,Cabecera municipal,34,19,15,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,10,1,0,3,9,0,1,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70508.0,,,Centro poblado,19,15,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,3,1,0,8,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70508.0,,,Rural disperso,9,8,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70508.0,,,Sin información,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70523.0,,70523 Palmito,TOTAL,29,20,9,0,0,0,0,0,0,0,1,0,0,2,3,0,4,2,0,6,2,0,7,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70523.0,,,Cabecera municipal,14,10,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,4,0,0,4,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70523.0,,,Centro poblado,5,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70523.0,,,Rural disperso,10,8,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70523.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70670.0,,70670 Sampués,TOTAL,97,54,43,0,0,0,0,0,1,0,1,1,0,16,3,0,14,4,0,8,13,0,14,18,0,1,3,0,0,0,0,2023,defunciones,Cuadro3
70.0,70670.0,,,Cabecera municipal,59,33,26,0,0,0,0,0,0,0,1,1,0,10,3,0,8,3,0,6,6,0,8,11,0,0,2,0,0,0,0,2023,defunciones,Cuadro3
70.0,70670.0,,,Centro poblado,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,4,0,5,4,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70670.0,,,Rural disperso,17,10,7,0,0,0,0,0,1,0,0,0,0,6,0,0,3,0,0,0,3,0,0,3,0,1,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70670.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70678.0,,70678 San Benito Abad,TOTAL,59,40,19,0,0,0,0,0,1,0,0,0,0,6,2,0,8,2,0,17,9,0,8,5,0,1,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70678.0,,,Cabecera municipal,23,13,10,0,0,0,0,0,1,0,0,0,0,1,1,0,3,2,0,6,6,0,3,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70678.0,,,Centro poblado,22,15,7,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,6,3,0,5,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70678.0,,,Rural disperso,8,7,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70678.0,,,Sin información,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70702.0,,70702 San Juan de Betulia,TOTAL,30,16,14,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,4,6,0,4,5,0,0,2,0,0,0,0,2023,defunciones,Cuadro3
70.0,70702.0,,,Cabecera municipal,21,9,12,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,3,5,0,2,4,0,0,2,0,0,0,0,2023,defunciones,Cuadro3
70.0,70702.0,,,Centro poblado,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70702.0,,,Rural disperso,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70702.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70708.0,,70708 San Marcos,TOTAL,200,117,83,0,1,0,0,2,0,0,1,1,0,13,9,0,26,8,0,45,32,0,27,30,0,1,3,0,1,0,0,2023,defunciones,Cuadro3
70.0,70708.0,,,Cabecera municipal,137,81,56,0,1,0,0,2,0,0,1,1,0,5,3,0,21,7,0,32,23,0,18,21,0,1,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70708.0,,,Centro poblado,9,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
70.0,70708.0,,,Rural disperso,16,10,6,0,0,0,0,0,0,0,0,0,0,6,5,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
70.0,70708.0,,,Sin información,38,21,17,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,10,7,0,7,7,0,0,1,0,1,0,0,2023,defunciones,Cuadro3
70.0,70713.0,,70713 San Onofre,TOTAL,143,88,55,0,1,1,0,0,0,0,0,2,0,23,6,0,15,9,0,35,15,0,14,21,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
